
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

begin user  350
step: 0  loss: 2.82704687
step: 100  loss: 0.34423381
step: 200  loss: 0.00518643
step: 300  loss: 0.00174212
step: 400  loss: 0.00098745
step: 500  loss: 0.00067117
user 350  trained.  loss: 0.00067117
Testing...
[350] DAY 2010-01-04 : 0.00050443 => (ans,pred) False:False]
[350] DAY 2010-01-05 : 0.00070531 => (ans,pred) False:False]
[350] DAY 2010-01-06 : 0.00018759 => (ans,pred) False:False]
[350] DAY 2010-01-07 : 0.00049458 => (ans,pred) False:False]
[350] DAY 2010-01-08 : 0.00060372 => (ans,pred) False:False]
[350] DAY 2010-01-11 : 0.00038532 => (ans,pred) False:False]
[350] DAY 2010-01-12 : 0.00061397 => (ans,pred) False:False]
[350] DAY 2010-01-13 : 0.00029758 => (ans,pred) False:False]
[350] DAY 2010-01-14 : 0.00067728 => (ans,pred) False:False]
[350] DAY 2010-01-15 : 0.00050805 => (ans,pred) False:False]
[350] DAY 2010-01-18 : 0.00046671 => (ans,pred) False:False]
[350] DAY 2010-01-19 : 0.00050443 => (ans,pred) False:False]
[350] DAY 2010-01-20 : 0.00063966 => (ans,pred) False:False]
[350] DAY 2010-01-21 : 0.00050241 => (ans,pred) False:False]
[350] DAY 2010-01-22 : 0.00054605 => (ans,pred) False:False]
[350] DAY 2010-01-25 : 0.00053039 => (ans,pred) False:False]
[350] DAY 2010-01-26 : 0.00058010 => (ans,pred) False:False]
[350] DAY 2010-01-27 : 0.00043938 => (ans,pred) False:False]
[350] DAY 2010-01-28 : 0.00050984 => (ans,pred) False:False]
[350] DAY 2010-01-29 : 0.00070195 => (ans,pred) False:False]
[350] DAY 2010-02-01 : 0.00034055 => (ans,pred) False:False]
[350] DAY 2010-02-02 : 0.00061348 => (ans,pred) False:False]
[350] DAY 2010-02-03 : 0.00065605 => (ans,pred) False:False]
[350] DAY 2010-02-04 : 0.00048300 => (ans,pred) False:False]
[350] DAY 2010-02-05 : 0.00034089 => (ans,pred) False:False]
[350] DAY 2010-02-08 : 0.98032967 => (ans,pred) False:True]
[350] DAY 2010-02-09 : 0.00077709 => (ans,pred) False:False]
[350] DAY 2010-02-10 : 0.00040742 => (ans,pred) False:False]
[350] DAY 2010-02-11 : 0.00048971 => (ans,pred) False:False]
[350] DAY 2010-02-12 : 0.00057391 => (ans,pred) False:False]
[350] DAY 2010-02-15 : 0.00053808 => (ans,pred) False:False]
[350] DAY 2010-02-16 : 0.00027969 => (ans,pred) False:False]
[350] DAY 2010-02-17 : 0.00064762 => (ans,pred) False:False]
[350] DAY 2010-02-18 : 0.00046369 => (ans,pred) False:False]
[350] DAY 2010-02-19 : 0.00063176 => (ans,pred) False:False]
[350] DAY 2010-02-22 : 0.00038317 => (ans,pred) False:False]
[350] DAY 2010-02-23 : 0.00054576 => (ans,pred) False:False]
[350] DAY 2010-02-24 : 0.00050853 => (ans,pred) False:False]
[350] DAY 2010-02-25 : 0.00048325 => (ans,pred) False:False]
[350] DAY 2010-02-26 : 0.00055271 => (ans,pred) False:False]
[350] DAY 2010-03-01 : 0.00057053 => (ans,pred) False:False]
[350] DAY 2010-03-02 : 0.00055874 => (ans,pred) False:False]
[350] DAY 2010-03-03 : 0.00052932 => (ans,pred) False:False]
[350] DAY 2010-03-04 : 0.00067695 => (ans,pred) False:False]
[350] DAY 2010-03-05 : 0.00054620 => (ans,pred) False:False]
[350] DAY 2010-03-08 : 0.00049458 => (ans,pred) False:False]
[350] DAY 2010-03-09 : 0.00069280 => (ans,pred) False:False]
[350] DAY 2010-03-10 : 0.00042524 => (ans,pred) False:False]
[350] DAY 2010-03-11 : 0.00049938 => (ans,pred) False:False]
[350] DAY 2010-03-12 : 0.00046114 => (ans,pred) False:False]
[350] DAY 2010-03-15 : 0.00059231 => (ans,pred) False:False]
[350] DAY 2010-03-16 : 0.00028237 => (ans,pred) False:False]
[350] DAY 2010-03-17 : 0.00057444 => (ans,pred) False:False]
[350] DAY 2010-03-18 : 0.00032439 => (ans,pred) False:False]
[350] DAY 2010-03-19 : 0.00050022 => (ans,pred) False:False]
