user,date,activity
HMW0713,01/04/2010 15:58:51,email
HMW0713,01/04/2010 07:42:00,Logon
HMW0713,01/04/2010 16:54:00,Logoff
HMW0713,01/05/2010 07:46:00,Logon
HMW0713,01/05/2010 16:37:00,Logoff
HMW0713,01/06/2010 07:36:00,Logon
HMW0713,01/06/2010 16:39:00,Logoff
HMW0713,01/07/2010 07:46:00,Logon
HMW0713,01/07/2010 16:35:00,Logoff
HMW0713,01/08/2010 07:55:00,Logon
HMW0713,01/08/2010 16:46:00,Logoff
HMW0713,01/11/2010 07:33:00,Logon
HMW0713,01/11/2010 16:49:00,Logoff
HMW0713,01/12/2010 07:35:00,Logon
HMW0713,01/12/2010 16:56:00,Logoff
HMW0713,01/13/2010 07:52:00,Logon
