user,date,activity
CJK0200,01/04/2010 14:13:01,email
CJK0200,01/04/2010 14:13:42,email
CJK0200,01/04/2010 14:17:51,email
CJK0200,01/04/2010 14:21:15,email
CJK0200,01/04/2010 14:22:08,email
CJK0200,01/04/2010 14:22:09,email
CJK0200,01/04/2010 14:28:00,email
CJK0200,01/04/2010 14:29:52,email
CJK0200,01/04/2010 14:31:47,email
CJK0200,01/04/2010 14:32:52,email
CJK0200,01/04/2010 14:35:05,email
CJK0200,01/05/2010 08:08:14,email
CJK0200,01/04/2010 07:25:21,http
CJK0200,01/04/2010 07:25:33,http
CJK0200,01/04/2010 07:29:29,http
CJK0200,01/04/2010 07:34:59,http
CJK0200,01/04/2010 07:35:04,http
CJK0200,01/04/2010 07:40:57,http
CJK0200,01/04/2010 07:43:20,http
CJK0200,01/04/2010 07:44:44,http
CJK0200,01/04/2010 07:24:00,Logon
CJK0200,01/04/2010 15:34:00,Logoff
CJK0200,01/05/2010 07:32:00,Logon
CJK0200,01/05/2010 15:29:00,Logoff
CJK0200,01/06/2010 07:38:00,Logon
CJK0200,01/06/2010 15:44:00,Logoff
CJK0200,01/07/2010 07:37:00,Logon
CJK0200,01/07/2010 15:29:00,Logoff
CJK0200,01/08/2010 07:37:00,Logon
CJK0200,01/08/2010 15:32:00,Logoff
CJK0200,01/11/2010 07:30:00,Logon
CJK0200,01/11/2010 15:34:00,Logoff
CJK0200,01/12/2010 07:19:00,Logon
CJK0200,01/12/2010 15:42:00,Logoff
CJK0200,01/13/2010 07:34:00,Logon
