user,date,activity
AAE0190,01/04/2010 08:19:15,email
AAE0190,01/04/2010 08:19:50,email
AAE0190,01/04/2010 08:20:14,email
AAE0190,01/04/2010 08:29:44,email
AAE0190,01/04/2010 08:29:47,email
AAE0190,01/04/2010 08:32:17,email
AAE0190,01/04/2010 08:37:49,email
AAE0190,01/04/2010 08:38:14,email
AAE0190,01/04/2010 08:39:08,email
AAE0190,01/04/2010 08:41:02,email
AAE0190,01/04/2010 08:49:44,email
AAE0190,01/04/2010 08:51:10,email
AAE0190,01/04/2010 08:51:39,email
AAE0190,01/04/2010 09:40:21,email
AAE0190,01/05/2010 09:10:44,email
AAE0190,01/05/2010 09:13:26,email
AAE0190,01/04/2010 08:09:00,Logon
AAE0190,01/04/2010 18:20:00,Logoff
AAE0190,01/05/2010 08:19:00,Logon
AAE0190,01/05/2010 18:11:00,Logoff
AAE0190,01/06/2010 08:09:00,Logon
AAE0190,01/06/2010 18:10:00,Logoff
AAE0190,01/07/2010 08:23:00,Logon
AAE0190,01/07/2010 18:14:00,Logoff
AAE0190,01/08/2010 08:17:00,Logon
AAE0190,01/08/2010 18:26:00,Logoff
AAE0190,01/11/2010 08:09:00,Logon
AAE0190,01/11/2010 18:24:00,Logoff
AAE0190,01/12/2010 08:12:00,Logon
AAE0190,01/12/2010 18:30:00,Logoff
AAE0190,01/13/2010 08:15:00,Logon
