user,date,activity
NAH0503,01/02/2010 08:50:57,email
NAH0503,01/02/2010 08:53:01,email
NAH0503,01/02/2010 09:02:59,email
NAH0503,01/02/2010 09:04:25,email
NAH0503,01/02/2010 12:20:28,email
NAH0503,01/02/2010 14:54:00,email
NAH0503,01/02/2010 15:11:44,email
NAH0503,01/02/2010 15:28:11,email
NAH0503,01/02/2010 15:31:43,email
NAH0503,01/02/2010 15:32:29,email
NAH0503,01/02/2010 15:34:53,email
NAH0503,01/02/2010 15:40:03,email
NAH0503,01/02/2010 15:40:07,email
NAH0503,01/02/2010 15:42:32,email
NAH0503,01/02/2010 15:42:49,email
NAH0503,01/04/2010 08:23:38,email
NAH0503,01/04/2010 11:04:41,email
NAH0503,01/04/2010 11:05:42,email
NAH0503,01/04/2010 11:06:32,email
NAH0503,01/04/2010 11:12:03,email
NAH0503,01/04/2010 12:34:57,email
NAH0503,01/04/2010 12:37:31,email
NAH0503,01/04/2010 12:40:17,email
NAH0503,01/04/2010 12:52:29,email
NAH0503,01/04/2010 12:53:27,email
NAH0503,01/04/2010 12:55:01,email
NAH0503,01/04/2010 13:03:51,email
NAH0503,01/04/2010 13:16:18,email
NAH0503,01/04/2010 13:20:45,email
NAH0503,01/04/2010 15:41:23,email
NAH0503,01/02/2010 08:32:24,http
NAH0503,01/02/2010 08:43:34,http
NAH0503,01/02/2010 08:47:27,http
NAH0503,01/02/2010 08:53:20,http
NAH0503,01/02/2010 08:55:55,http
NAH0503,01/02/2010 08:57:03,http
NAH0503,01/02/2010 08:58:52,http
NAH0503,01/02/2010 08:58:58,http
NAH0503,01/02/2010 09:00:59,http
NAH0503,01/02/2010 09:17:08,http
NAH0503,01/02/2010 09:17:42,http
NAH0503,01/02/2010 09:24:30,http
NAH0503,01/02/2010 09:25:54,http
NAH0503,01/02/2010 09:43:04,http
NAH0503,01/02/2010 09:47:56,http
NAH0503,01/02/2010 09:59:32,http
NAH0503,01/02/2010 10:00:36,http
NAH0503,01/02/2010 10:17:52,http
NAH0503,01/02/2010 10:23:27,http
NAH0503,01/02/2010 10:25:07,http
NAH0503,01/02/2010 10:25:16,http
NAH0503,01/02/2010 10:26:42,http
NAH0503,01/02/2010 10:30:50,http
NAH0503,01/02/2010 10:43:49,http
