user,date,activity
XAA0104,01/13/2010 07:34:47,Connect
XAA0104,01/13/2010 07:50:24,Disconnect
XAA0104,01/04/2010 13:14:50,email
XAA0104,01/04/2010 13:15:47,email
XAA0104,01/04/2010 13:30:23,email
XAA0104,01/04/2010 13:32:55,email
XAA0104,01/04/2010 13:42:32,email
XAA0104,01/04/2010 13:56:55,email
XAA0104,01/04/2010 13:58:44,email
XAA0104,01/04/2010 14:16:10,email
XAA0104,01/04/2010 16:57:46,email
XAA0104,01/05/2010 08:47:19,email
XAA0104,01/04/2010 07:15:43,http
XAA0104,01/04/2010 07:19:34,http
XAA0104,01/04/2010 07:31:00,http
XAA0104,01/04/2010 07:35:46,http
XAA0104,01/04/2010 07:37:29,http
XAA0104,01/04/2010 07:38:34,http
XAA0104,01/04/2010 07:40:27,http
XAA0104,01/04/2010 07:42:14,http
XAA0104,01/04/2010 07:48:38,http
XAA0104,01/04/2010 07:03:00,Logon
XAA0104,01/04/2010 12:40:23,Logon
XAA0104,01/04/2010 17:29:00,Logoff
XAA0104,01/05/2010 07:18:00,Logon
XAA0104,01/05/2010 11:56:38,Logon
XAA0104,01/05/2010 17:11:00,Logoff
XAA0104,01/06/2010 07:19:00,Logon
XAA0104,01/06/2010 13:13:56,Logon
XAA0104,01/06/2010 17:13:00,Logoff
XAA0104,01/07/2010 07:19:00,Logon
XAA0104,01/07/2010 13:02:57,Logon
XAA0104,01/07/2010 17:15:00,Logoff
XAA0104,01/08/2010 07:08:00,Logon
XAA0104,01/08/2010 11:34:20,Logon
XAA0104,01/08/2010 17:20:00,Logoff
XAA0104,01/11/2010 07:15:00,Logon
XAA0104,01/11/2010 11:34:41,Logon
XAA0104,01/11/2010 17:24:00,Logoff
XAA0104,01/12/2010 07:04:00,Logon
XAA0104,01/12/2010 12:58:51,Logon
XAA0104,01/12/2010 17:16:00,Logoff
XAA0104,01/13/2010 07:17:00,Logon
