user,date,activity
RVF0201,01/05/2010 08:33:32,Connect
RVF0201,01/05/2010 09:01:28,Disconnect
RVF0201,01/05/2010 11:07:52,Connect
RVF0201,01/05/2010 11:09:01,Disconnect
RVF0201,01/05/2010 14:31:16,Connect
RVF0201,01/05/2010 14:42:05,Disconnect
RVF0201,01/06/2010 10:41:00,Connect
RVF0201,01/06/2010 10:48:33,Disconnect
RVF0201,01/06/2010 11:02:44,Connect
RVF0201,01/06/2010 11:21:29,Disconnect
RVF0201,01/06/2010 13:38:28,Connect
RVF0201,01/06/2010 13:54:14,Disconnect
RVF0201,01/07/2010 13:00:28,Connect
RVF0201,01/07/2010 13:17:46,Disconnect
RVF0201,01/08/2010 08:16:47,Connect
RVF0201,01/08/2010 08:21:16,Disconnect
RVF0201,01/08/2010 13:16:38,Connect
RVF0201,01/08/2010 13:34:48,Disconnect
RVF0201,01/12/2010 09:26:39,Connect
RVF0201,01/12/2010 09:36:54,Disconnect
RVF0201,01/12/2010 15:10:50,Connect
RVF0201,01/12/2010 15:17:43,Disconnect
RVF0201,01/04/2010 08:28:37,email
RVF0201,01/04/2010 08:30:07,email
RVF0201,01/04/2010 08:30:20,email
RVF0201,01/04/2010 08:32:48,email
RVF0201,01/04/2010 08:32:59,email
RVF0201,01/04/2010 11:39:12,email
RVF0201,01/04/2010 11:39:48,email
RVF0201,01/04/2010 11:57:47,email
RVF0201,01/04/2010 11:58:14,email
RVF0201,01/04/2010 12:07:18,email
RVF0201,01/04/2010 12:13:14,email
RVF0201,01/05/2010 08:30:21,email
RVF0201,01/06/2010 13:53:08,file
RVF0201,01/12/2010 09:32:54,file
RVF0201,01/12/2010 15:11:57,file
RVF0201,01/04/2010 07:09:00,Logon
RVF0201,01/04/2010 17:18:00,Logoff
RVF0201,01/05/2010 07:17:00,Logon
RVF0201,01/05/2010 09:31:38,Logon
RVF0201,01/05/2010 17:12:00,Logoff
RVF0201,01/06/2010 07:08:00,Logon
RVF0201,01/06/2010 17:11:00,Logoff
RVF0201,01/07/2010 07:17:00,Logon
RVF0201,01/07/2010 12:47:14,Logon
RVF0201,01/07/2010 17:15:00,Logoff
RVF0201,01/08/2010 07:22:00,Logon
RVF0201,01/08/2010 13:11:16,Logon
RVF0201,01/08/2010 17:30:00,Logoff
RVF0201,01/11/2010 07:02:00,Logon
RVF0201,01/11/2010 17:23:00,Logoff
RVF0201,01/12/2010 07:06:00,Logon
RVF0201,01/12/2010 12:49:50,Logon
RVF0201,01/12/2010 17:29:00,Logoff
RVF0201,01/13/2010 07:17:00,Logon
