user,date,activity
MSH0040,01/04/2010 08:53:04,email
MSH0040,01/04/2010 12:09:09,email
MSH0040,01/04/2010 14:33:20,email
MSH0040,01/04/2010 14:52:48,email
MSH0040,01/04/2010 15:18:47,email
MSH0040,01/04/2010 15:20:51,email
MSH0040,01/04/2010 15:21:11,email
MSH0040,01/04/2010 15:21:21,email
MSH0040,01/04/2010 15:22:37,email
MSH0040,01/04/2010 15:28:23,email
MSH0040,01/05/2010 08:33:29,email
MSH0040,01/05/2010 08:46:40,email
MSH0040,01/05/2010 08:48:32,email
MSH0040,01/05/2010 09:07:03,email
MSH0040,01/04/2010 07:33:02,http
MSH0040,01/04/2010 07:35:09,http
MSH0040,01/04/2010 07:41:24,http
MSH0040,01/04/2010 07:42:25,http
MSH0040,01/04/2010 07:44:02,http
MSH0040,01/04/2010 07:45:33,http
MSH0040,01/04/2010 03:53:40,Logon
MSH0040,01/04/2010 04:08:32,Logoff
MSH0040,01/04/2010 04:54:47,Logon
MSH0040,01/04/2010 05:01:30,Logoff
MSH0040,01/04/2010 07:30:00,Logon
MSH0040,01/04/2010 15:32:00,Logoff
MSH0040,01/04/2010 20:19:53,Logon
MSH0040,01/04/2010 20:39:40,Logoff
MSH0040,01/05/2010 07:43:00,Logon
MSH0040,01/05/2010 12:49:47,Logon
MSH0040,01/05/2010 12:54:42,Logoff
MSH0040,01/05/2010 15:16:00,Logoff
MSH0040,01/05/2010 18:08:04,Logon
MSH0040,01/05/2010 18:22:58,Logoff
MSH0040,01/05/2010 23:44:01,Logon
MSH0040,01/05/2010 23:53:23,Logoff
MSH0040,01/06/2010 03:55:31,Logon
MSH0040,01/06/2010 04:02:38,Logoff
MSH0040,01/06/2010 07:28:00,Logon
MSH0040,01/06/2010 15:42:00,Logoff
MSH0040,01/07/2010 07:40:00,Logon
MSH0040,01/07/2010 15:25:00,Logoff
MSH0040,01/07/2010 22:41:04,Logon
MSH0040,01/07/2010 22:46:48,Logoff
MSH0040,01/08/2010 04:27:07,Logon
MSH0040,01/08/2010 04:36:50,Logoff
MSH0040,01/08/2010 07:15:00,Logon
MSH0040,01/08/2010 15:29:00,Logoff
MSH0040,01/08/2010 17:42:37,Logon
MSH0040,01/08/2010 17:50:22,Logoff
MSH0040,01/11/2010 02:17:02,Logon
MSH0040,01/11/2010 02:23:44,Logoff
MSH0040,01/11/2010 07:21:00,Logon
MSH0040,01/11/2010 15:39:00,Logoff
MSH0040,01/12/2010 02:43:54,Logon
MSH0040,01/12/2010 02:59:45,Logoff
MSH0040,01/12/2010 04:59:50,Logon
MSH0040,01/12/2010 05:16:45,Logoff
MSH0040,01/12/2010 07:27:00,Logon
MSH0040,01/12/2010 15:35:00,Logoff
MSH0040,01/12/2010 21:52:16,Logon
MSH0040,01/12/2010 21:54:31,Logoff
MSH0040,01/13/2010 07:14:13,Logon
MSH0040,01/13/2010 07:24:09,Logoff
MSH0040,01/13/2010 07:39:00,Logon
