user,date,activity
RHL0992,01/04/2010 09:34:21,Connect
RHL0992,01/04/2010 10:54:00,Disconnect
RHL0992,01/04/2010 18:05:25,Connect
RHL0992,01/04/2010 19:32:54,Disconnect
RHL0992,01/05/2010 09:55:40,Connect
RHL0992,01/05/2010 10:47:02,Disconnect
RHL0992,01/06/2010 14:41:04,Connect
RHL0992,01/06/2010 14:46:49,Disconnect
RHL0992,01/06/2010 19:06:38,Connect
RHL0992,01/06/2010 19:09:47,Disconnect
RHL0992,01/07/2010 11:09:15,Connect
RHL0992,01/07/2010 11:11:54,Disconnect
RHL0992,01/07/2010 19:03:38,Connect
RHL0992,01/07/2010 19:05:05,Disconnect
RHL0992,01/07/2010 19:06:39,Connect
RHL0992,01/07/2010 19:22:18,Disconnect
RHL0992,01/08/2010 15:43:53,Connect
RHL0992,01/08/2010 15:47:28,Disconnect
RHL0992,01/08/2010 19:15:45,Connect
RHL0992,01/08/2010 19:52:47,Disconnect
RHL0992,01/11/2010 10:37:14,Connect
RHL0992,01/11/2010 11:09:32,Disconnect
RHL0992,01/11/2010 12:07:12,Connect
RHL0992,01/11/2010 12:12:35,Disconnect
RHL0992,01/12/2010 09:50:13,Connect
RHL0992,01/12/2010 10:01:48,Disconnect
RHL0992,01/12/2010 10:38:05,Connect
RHL0992,01/12/2010 11:04:14,Disconnect
RHL0992,01/12/2010 15:26:44,Connect
RHL0992,01/12/2010 15:43:33,Disconnect
RHL0992,01/12/2010 19:16:13,Connect
RHL0992,01/12/2010 19:46:16,Disconnect
RHL0992,01/04/2010 10:55:09,email
RHL0992,01/04/2010 11:47:09,email
RHL0992,01/04/2010 11:47:30,email
RHL0992,01/04/2010 11:51:05,email
RHL0992,01/04/2010 11:51:57,email
RHL0992,01/04/2010 13:11:02,email
RHL0992,01/04/2010 16:26:13,email
RHL0992,01/04/2010 21:12:25,email
RHL0992,01/04/2010 21:22:20,email
RHL0992,01/05/2010 09:59:42,file
RHL0992,01/05/2010 10:18:08,file
RHL0992,01/05/2010 10:18:29,file
RHL0992,01/05/2010 10:41:49,file
RHL0992,01/07/2010 11:11:51,file
RHL0992,01/08/2010 15:44:38,file
RHL0992,01/08/2010 15:45:46,file
RHL0992,01/08/2010 19:50:10,file
RHL0992,01/11/2010 10:54:29,file
RHL0992,01/11/2010 12:07:39,file
RHL0992,01/11/2010 12:08:56,file
RHL0992,01/11/2010 12:09:49,file
RHL0992,01/11/2010 12:11:34,file
RHL0992,01/04/2010 09:01:00,Logon
RHL0992,01/04/2010 11:44:44,Logon
RHL0992,01/04/2010 21:27:00,Logoff
RHL0992,01/05/2010 09:28:00,Logon
RHL0992,01/05/2010 13:05:18,Logon
RHL0992,01/05/2010 21:16:00,Logoff
RHL0992,01/06/2010 09:24:00,Logon
RHL0992,01/06/2010 18:16:13,Logon
RHL0992,01/06/2010 19:08:44,Logoff
RHL0992,01/06/2010 21:24:00,Logoff
RHL0992,01/07/2010 09:30:00,Logon
RHL0992,01/07/2010 14:36:37,Logon
RHL0992,01/07/2010 21:08:00,Logoff
RHL0992,01/08/2010 09:20:00,Logon
RHL0992,01/08/2010 14:58:02,Logon
RHL0992,01/08/2010 21:26:00,Logoff
RHL0992,01/11/2010 09:03:00,Logon
RHL0992,01/11/2010 14:47:42,Logon
RHL0992,01/11/2010 21:23:00,Logoff
RHL0992,01/12/2010 09:26:00,Logon
RHL0992,01/12/2010 14:52:40,Logon
RHL0992,01/12/2010 21:15:00,Logoff
