user,date,activity
FDE0117,01/04/2010 18:59:57,email
FDE0117,01/04/2010 19:00:00,email
FDE0117,01/04/2010 19:02:14,email
FDE0117,01/04/2010 19:04:38,email
FDE0117,01/04/2010 19:07:07,email
FDE0117,01/04/2010 19:08:00,email
FDE0117,01/04/2010 19:08:26,email
FDE0117,01/04/2010 19:08:47,email
FDE0117,01/04/2010 19:12:25,email
FDE0117,01/04/2010 19:15:42,email
FDE0117,01/04/2010 19:16:14,email
FDE0117,01/04/2010 19:17:10,email
FDE0117,01/04/2010 19:17:22,email
FDE0117,01/04/2010 19:22:49,email
FDE0117,01/05/2010 08:30:07,email
FDE0117,01/05/2010 08:39:26,email
FDE0117,01/05/2010 08:49:14,email
FDE0117,01/05/2010 08:51:36,email
FDE0117,01/04/2010 08:00:00,Logon
FDE0117,01/04/2010 19:24:00,Logoff
FDE0117,01/05/2010 08:17:00,Logon
FDE0117,01/05/2010 19:19:00,Logoff
FDE0117,01/06/2010 08:15:00,Logon
FDE0117,01/06/2010 19:13:00,Logoff
FDE0117,01/07/2010 08:16:00,Logon
FDE0117,01/07/2010 19:13:00,Logoff
FDE0117,01/08/2010 08:20:00,Logon
FDE0117,01/08/2010 19:11:00,Logoff
FDE0117,01/11/2010 08:00:00,Logon
FDE0117,01/11/2010 19:17:00,Logoff
FDE0117,01/12/2010 08:10:00,Logon
FDE0117,01/12/2010 19:19:00,Logoff
FDE0117,01/13/2010 08:20:00,Logon
