user,date,activity
JHP0583,01/04/2010 09:23:41,Connect
JHP0583,01/04/2010 10:10:36,Disconnect
JHP0583,01/05/2010 14:21:49,Connect
JHP0583,01/05/2010 14:23:16,Disconnect
JHP0583,01/05/2010 16:09:42,Connect
JHP0583,01/05/2010 16:26:24,Disconnect
JHP0583,01/05/2010 18:00:33,Connect
JHP0583,01/05/2010 18:21:31,Disconnect
JHP0583,01/06/2010 10:54:28,Connect
JHP0583,01/06/2010 11:14:00,Disconnect
JHP0583,01/06/2010 16:23:17,Connect
JHP0583,01/06/2010 17:33:35,Disconnect
JHP0583,01/07/2010 09:10:51,Connect
JHP0583,01/07/2010 09:24:39,Disconnect
JHP0583,01/07/2010 14:33:25,Connect
JHP0583,01/07/2010 15:42:39,Disconnect
JHP0583,01/08/2010 15:01:16,Connect
JHP0583,01/08/2010 15:04:31,Disconnect
JHP0583,01/08/2010 15:05:46,Connect
JHP0583,01/08/2010 15:10:57,Disconnect
JHP0583,01/08/2010 15:13:50,Connect
JHP0583,01/08/2010 15:17:30,Disconnect
JHP0583,01/08/2010 15:18:53,Connect
JHP0583,01/08/2010 15:25:55,Disconnect
JHP0583,01/09/2010 09:36:54,Connect
JHP0583,01/09/2010 11:10:11,Disconnect
JHP0583,01/11/2010 09:35:02,Connect
JHP0583,01/11/2010 10:19:39,Disconnect
JHP0583,01/11/2010 15:24:29,Connect
JHP0583,01/11/2010 16:28:36,Disconnect
JHP0583,01/12/2010 08:46:20,Connect
JHP0583,01/12/2010 09:01:54,Disconnect
JHP0583,01/12/2010 16:13:49,Connect
JHP0583,01/12/2010 16:36:52,Disconnect
JHP0583,01/13/2010 13:32:26,Connect
JHP0583,01/13/2010 13:39:21,Disconnect
JHP0583,01/13/2010 13:40:10,Connect
JHP0583,01/13/2010 13:42:03,Disconnect
JHP0583,01/13/2010 13:44:05,Connect
JHP0583,01/13/2010 13:44:37,Disconnect
JHP0583,01/02/2010 10:34:37,email
JHP0583,01/04/2010 16:57:35,email
JHP0583,01/04/2010 09:41:55,file
JHP0583,01/04/2010 09:44:32,file
JHP0583,01/04/2010 09:48:49,file
JHP0583,01/04/2010 09:49:49,file
JHP0583,01/04/2010 09:50:54,file
JHP0583,01/04/2010 10:01:23,file
JHP0583,01/04/2010 10:09:34,file
JHP0583,01/05/2010 18:08:54,file
JHP0583,01/05/2010 18:10:40,file
JHP0583,01/05/2010 18:15:43,file
JHP0583,01/06/2010 11:02:14,file
JHP0583,01/06/2010 11:12:25,file
JHP0583,01/06/2010 11:12:27,file
JHP0583,01/06/2010 17:28:03,file
JHP0583,01/07/2010 09:20:59,file
JHP0583,01/07/2010 09:24:07,file
JHP0583,01/08/2010 15:14:02,file
JHP0583,01/08/2010 15:20:57,file
JHP0583,01/08/2010 15:21:19,file
JHP0583,01/08/2010 15:22:08,file
JHP0583,01/08/2010 15:25:19,file
JHP0583,01/09/2010 10:12:22,file
JHP0583,01/09/2010 10:42:01,file
JHP0583,01/09/2010 11:06:02,file
JHP0583,01/11/2010 10:03:29,file
JHP0583,01/11/2010 10:05:21,file
JHP0583,01/11/2010 16:04:25,file
JHP0583,01/12/2010 08:49:41,file
JHP0583,01/12/2010 08:50:23,file
JHP0583,01/02/2010 08:29:43,http
JHP0583,01/02/2010 10:39:16,http
JHP0583,01/02/2010 11:33:05,http
JHP0583,01/02/2010 15:50:42,http
JHP0583,01/02/2010 16:30:52,http
JHP0583,01/02/2010 16:49:58,http
JHP0583,01/02/2010 17:28:37,http
JHP0583,01/02/2010 18:09:15,http
JHP0583,01/02/2010 18:16:25,http
JHP0583,01/02/2010 18:27:07,http
JHP0583,01/02/2010 08:20:00,Logon
JHP0583,01/02/2010 12:32:14,Logon
JHP0583,01/02/2010 18:40:00,Logoff
JHP0583,01/04/2010 08:31:00,Logon
JHP0583,01/04/2010 13:31:48,Logon
JHP0583,01/04/2010 18:25:00,Logoff
JHP0583,01/05/2010 08:31:00,Logon
JHP0583,01/05/2010 18:28:00,Logoff
JHP0583,01/06/2010 08:38:00,Logon
JHP0583,01/06/2010 14:21:35,Logon
JHP0583,01/06/2010 18:30:00,Logoff
JHP0583,01/07/2010 08:36:00,Logon
JHP0583,01/07/2010 12:26:48,Logon
JHP0583,01/07/2010 18:27:00,Logoff
JHP0583,01/08/2010 08:24:00,Logon
JHP0583,01/08/2010 08:30:56,Logon
JHP0583,01/08/2010 09:03:41,Logoff
JHP0583,01/08/2010 18:43:00,Logoff
JHP0583,01/09/2010 08:32:00,Logon
JHP0583,01/09/2010 13:49:04,Logon
JHP0583,01/09/2010 18:37:00,Logoff
JHP0583,01/11/2010 08:38:00,Logon
JHP0583,01/11/2010 13:42:29,Logon
JHP0583,01/11/2010 18:25:00,Logoff
JHP0583,01/12/2010 08:25:00,Logon
JHP0583,01/12/2010 14:55:13,Logon
JHP0583,01/12/2010 14:57:14,Logoff
JHP0583,01/12/2010 18:31:00,Logoff
JHP0583,01/13/2010 08:33:00,Logon
