user,date,activity
PAD0773,01/05/2010 09:51:44,Connect
PAD0773,01/05/2010 10:18:24,Disconnect
PAD0773,01/05/2010 14:21:45,Connect
PAD0773,01/05/2010 14:55:50,Disconnect
PAD0773,01/05/2010 15:11:13,Connect
PAD0773,01/05/2010 15:22:28,Disconnect
PAD0773,01/13/2010 12:16:18,Connect
PAD0773,01/13/2010 14:21:49,Disconnect
PAD0773,01/04/2010 09:16:07,email
PAD0773,01/04/2010 09:23:48,email
PAD0773,01/04/2010 15:54:48,email
PAD0773,01/05/2010 08:32:01,email
PAD0773,01/05/2010 08:32:59,email
PAD0773,01/05/2010 08:34:31,email
PAD0773,01/05/2010 09:55:54,file
PAD0773,01/05/2010 10:09:09,file
PAD0773,01/05/2010 10:11:51,file
PAD0773,01/05/2010 10:12:20,file
PAD0773,01/05/2010 14:23:10,file
PAD0773,01/05/2010 14:23:18,file
PAD0773,01/05/2010 14:23:46,file
PAD0773,01/05/2010 14:26:39,file
PAD0773,01/05/2010 14:29:51,file
PAD0773,01/05/2010 14:30:29,file
PAD0773,01/05/2010 14:33:36,file
PAD0773,01/05/2010 14:35:23,file
PAD0773,01/05/2010 14:36:48,file
PAD0773,01/05/2010 14:39:57,file
PAD0773,01/05/2010 14:40:58,file
PAD0773,01/05/2010 14:42:25,file
PAD0773,01/05/2010 14:42:39,file
PAD0773,01/05/2010 14:46:48,file
PAD0773,01/05/2010 14:54:28,file
PAD0773,01/05/2010 14:54:56,file
PAD0773,01/05/2010 15:16:58,file
PAD0773,01/05/2010 15:18:42,file
PAD0773,01/05/2010 15:19:01,file
PAD0773,01/05/2010 15:20:07,file
PAD0773,01/05/2010 15:21:04,file
PAD0773,01/05/2010 15:22:01,file
PAD0773,01/04/2010 08:30:00,Logon
PAD0773,01/04/2010 14:19:30,Logon
PAD0773,01/04/2010 16:09:02,Logon
PAD0773,01/04/2010 16:36:53,Logoff
PAD0773,01/04/2010 16:44:00,Logoff
PAD0773,01/05/2010 08:31:00,Logon
PAD0773,01/05/2010 12:26:54,Logon
PAD0773,01/05/2010 16:26:00,Logoff
PAD0773,01/06/2010 08:29:00,Logon
PAD0773,01/06/2010 13:04:47,Logon
PAD0773,01/06/2010 16:42:00,Logoff
PAD0773,01/07/2010 08:38:00,Logon
PAD0773,01/07/2010 13:59:42,Logon
PAD0773,01/07/2010 16:21:00,Logoff
PAD0773,01/08/2010 08:31:00,Logon
PAD0773,01/08/2010 13:36:35,Logon
PAD0773,01/08/2010 16:28:00,Logoff
PAD0773,01/11/2010 08:17:00,Logon
PAD0773,01/11/2010 10:40:47,Logon
PAD0773,01/11/2010 11:32:04,Logoff
PAD0773,01/11/2010 13:16:18,Logon
PAD0773,01/11/2010 16:45:00,Logoff
PAD0773,01/12/2010 08:16:00,Logon
PAD0773,01/12/2010 11:28:17,Logon
PAD0773,01/12/2010 16:30:00,Logoff
PAD0773,01/13/2010 08:31:00,Logon
