user,date,activity
MLD0755,01/04/2010 10:32:56,email
MLD0755,01/04/2010 10:33:01,email
MLD0755,01/04/2010 10:33:02,email
MLD0755,01/04/2010 10:33:24,email
MLD0755,01/04/2010 10:33:32,email
MLD0755,01/04/2010 10:33:39,email
MLD0755,01/04/2010 10:33:47,email
MLD0755,01/04/2010 10:33:54,email
MLD0755,01/04/2010 10:35:22,email
MLD0755,01/04/2010 10:36:03,email
MLD0755,01/04/2010 10:37:16,email
MLD0755,01/04/2010 16:52:48,email
MLD0755,01/04/2010 16:53:16,email
MLD0755,01/04/2010 16:53:18,email
MLD0755,01/04/2010 16:54:54,email
MLD0755,01/04/2010 07:51:00,Logon
MLD0755,01/04/2010 13:50:20,Logon
MLD0755,01/04/2010 17:06:00,Logoff
MLD0755,01/05/2010 08:12:00,Logon
MLD0755,01/05/2010 12:40:12,Logon
MLD0755,01/05/2010 16:57:00,Logoff
MLD0755,01/06/2010 07:46:00,Logon
MLD0755,01/06/2010 10:35:15,Logon
MLD0755,01/06/2010 17:04:00,Logoff
MLD0755,01/07/2010 08:07:00,Logon
MLD0755,01/07/2010 11:09:53,Logon
MLD0755,01/07/2010 16:56:00,Logoff
MLD0755,01/08/2010 07:59:00,Logon
MLD0755,01/08/2010 13:26:23,Logon
MLD0755,01/08/2010 17:13:00,Logoff
MLD0755,01/11/2010 07:49:00,Logon
MLD0755,01/11/2010 17:14:00,Logoff
MLD0755,01/12/2010 08:05:00,Logon
MLD0755,01/12/2010 13:30:40,Logon
MLD0755,01/12/2010 17:15:00,Logoff
MLD0755,01/13/2010 08:04:00,Logon
