user,date,activity
PMC0328,01/04/2010 12:19:53,Connect
PMC0328,01/04/2010 12:36:46,Disconnect
PMC0328,01/04/2010 15:57:01,Connect
PMC0328,01/04/2010 16:17:05,Disconnect
PMC0328,01/05/2010 08:28:51,Connect
PMC0328,01/05/2010 08:38:27,Disconnect
PMC0328,01/05/2010 15:18:28,Connect
PMC0328,01/05/2010 15:39:55,Disconnect
PMC0328,01/05/2010 16:57:20,Connect
PMC0328,01/05/2010 17:07:46,Disconnect
PMC0328,01/06/2010 07:48:14,Connect
PMC0328,01/06/2010 08:16:52,Disconnect
PMC0328,01/06/2010 12:50:52,Connect
PMC0328,01/06/2010 13:09:04,Disconnect
PMC0328,01/08/2010 16:39:32,Connect
PMC0328,01/08/2010 16:44:38,Disconnect
PMC0328,01/11/2010 13:02:13,Connect
PMC0328,01/11/2010 13:14:33,Disconnect
PMC0328,01/12/2010 17:12:38,Connect
PMC0328,01/12/2010 17:15:34,Disconnect
PMC0328,01/13/2010 07:30:10,Connect
PMC0328,01/13/2010 08:14:24,Disconnect
PMC0328,01/04/2010 09:12:27,email
PMC0328,01/04/2010 14:03:12,email
PMC0328,01/04/2010 14:04:11,email
PMC0328,01/04/2010 12:21:21,file
PMC0328,01/04/2010 12:25:00,file
PMC0328,01/04/2010 12:31:07,file
PMC0328,01/04/2010 12:35:39,file
PMC0328,01/04/2010 16:12:52,file
PMC0328,01/05/2010 08:30:11,file
PMC0328,01/05/2010 15:36:02,file
PMC0328,01/05/2010 16:57:52,file
PMC0328,01/05/2010 17:01:00,file
PMC0328,01/06/2010 07:50:15,file
PMC0328,01/06/2010 08:01:02,file
PMC0328,01/06/2010 12:52:18,file
PMC0328,01/06/2010 12:58:40,file
PMC0328,01/08/2010 16:39:47,file
PMC0328,01/08/2010 16:43:11,file
PMC0328,01/11/2010 13:08:44,file
PMC0328,01/11/2010 13:13:57,file
PMC0328,01/04/2010 07:11:27,http
PMC0328,01/04/2010 07:42:53,http
PMC0328,01/04/2010 07:43:31,http
PMC0328,01/04/2010 07:10:00,Logon
PMC0328,01/04/2010 10:09:16,Logon
PMC0328,01/04/2010 18:25:00,Logoff
PMC0328,01/05/2010 07:16:00,Logon
PMC0328,01/05/2010 11:29:13,Logon
PMC0328,01/05/2010 18:13:00,Logoff
PMC0328,01/06/2010 07:11:00,Logon
PMC0328,01/06/2010 10:12:44,Logon
PMC0328,01/06/2010 18:29:00,Logoff
PMC0328,01/07/2010 07:17:00,Logon
PMC0328,01/07/2010 11:39:55,Logon
PMC0328,01/07/2010 18:15:00,Logoff
PMC0328,01/08/2010 07:17:00,Logon
PMC0328,01/08/2010 12:26:00,Logon
PMC0328,01/08/2010 18:17:00,Logoff
PMC0328,01/11/2010 07:05:00,Logon
PMC0328,01/11/2010 12:34:24,Logon
PMC0328,01/11/2010 18:20:00,Logoff
PMC0328,01/12/2010 07:18:00,Logon
PMC0328,01/12/2010 11:05:05,Logon
PMC0328,01/12/2010 18:12:00,Logoff
PMC0328,01/13/2010 07:16:00,Logon
