user,date,activity
GNZ0953,01/04/2010 07:39:19,email
GNZ0953,01/04/2010 07:09:00,Logon
GNZ0953,01/04/2010 12:25:57,Logon
GNZ0953,01/04/2010 16:29:00,Logoff
GNZ0953,01/05/2010 07:22:00,Logon
GNZ0953,01/05/2010 11:28:11,Logon
GNZ0953,01/05/2010 16:13:00,Logoff
GNZ0953,01/06/2010 07:08:00,Logon
GNZ0953,01/06/2010 16:20:00,Logoff
GNZ0953,01/07/2010 07:22:00,Logon
GNZ0953,01/07/2010 13:14:45,Logon
GNZ0953,01/07/2010 16:05:00,Logoff
GNZ0953,01/08/2010 07:21:00,Logon
GNZ0953,01/08/2010 12:37:44,Logon
GNZ0953,01/08/2010 16:22:00,Logoff
GNZ0953,01/11/2010 07:12:00,Logon
GNZ0953,01/11/2010 16:16:00,Logoff
GNZ0953,01/12/2010 07:15:00,Logon
GNZ0953,01/12/2010 10:26:03,Logon
GNZ0953,01/12/2010 16:30:00,Logoff
GNZ0953,01/13/2010 07:23:00,Logon
