user,date,activity
KBB0189,01/04/2010 09:27:20,email
KBB0189,01/04/2010 09:27:46,email
KBB0189,01/04/2010 09:27:53,email
KBB0189,01/04/2010 09:36:57,email
KBB0189,01/04/2010 09:41:40,email
KBB0189,01/04/2010 09:46:47,email
KBB0189,01/04/2010 09:54:11,email
KBB0189,01/04/2010 09:55:12,email
KBB0189,01/04/2010 10:09:34,email
KBB0189,01/04/2010 10:09:46,email
KBB0189,01/04/2010 10:40:02,email
KBB0189,01/04/2010 06:51:13,http
KBB0189,01/04/2010 06:52:17,http
KBB0189,01/04/2010 06:55:40,http
KBB0189,01/04/2010 07:00:13,http
KBB0189,01/04/2010 07:00:37,http
KBB0189,01/04/2010 07:01:02,http
KBB0189,01/04/2010 07:01:11,http
KBB0189,01/04/2010 07:01:22,http
KBB0189,01/04/2010 07:05:12,http
KBB0189,01/04/2010 07:05:51,http
KBB0189,01/04/2010 07:08:44,http
KBB0189,01/04/2010 07:08:54,http
KBB0189,01/04/2010 07:14:19,http
KBB0189,01/04/2010 07:14:36,http
KBB0189,01/04/2010 07:17:22,http
KBB0189,01/04/2010 07:24:06,http
KBB0189,01/04/2010 07:27:44,http
KBB0189,01/04/2010 07:28:51,http
KBB0189,01/04/2010 07:29:57,http
KBB0189,01/04/2010 07:47:57,http
KBB0189,01/04/2010 07:49:19,http
KBB0189,01/04/2010 07:49:27,http
KBB0189,01/04/2010 06:49:00,Logon
KBB0189,01/04/2010 16:00:00,Logoff
KBB0189,01/05/2010 07:01:00,Logon
KBB0189,01/05/2010 15:53:00,Logoff
KBB0189,01/06/2010 07:00:00,Logon
KBB0189,01/06/2010 16:02:00,Logoff
KBB0189,01/07/2010 07:10:00,Logon
KBB0189,01/07/2010 15:52:00,Logoff
KBB0189,01/08/2010 06:59:00,Logon
KBB0189,01/08/2010 15:51:00,Logoff
KBB0189,01/11/2010 06:58:00,Logon
KBB0189,01/11/2010 16:11:00,Logoff
KBB0189,01/12/2010 06:55:00,Logon
KBB0189,01/12/2010 16:06:00,Logoff
KBB0189,01/13/2010 07:09:00,Logon
