user,date,activity
HKI0171,01/04/2010 15:43:12,email
HKI0171,01/04/2010 15:44:08,email
HKI0171,01/04/2010 15:44:37,email
HKI0171,01/04/2010 15:45:04,email
HKI0171,01/04/2010 07:43:36,http
HKI0171,01/04/2010 07:46:37,http
HKI0171,01/04/2010 07:49:29,http
HKI0171,01/04/2010 07:40:00,Logon
HKI0171,01/04/2010 15:48:00,Logoff
HKI0171,01/05/2010 07:41:00,Logon
HKI0171,01/05/2010 15:37:00,Logoff
HKI0171,01/06/2010 07:37:00,Logon
HKI0171,01/06/2010 15:37:00,Logoff
HKI0171,01/07/2010 07:52:00,Logon
HKI0171,01/07/2010 15:38:00,Logoff
HKI0171,01/08/2010 07:45:00,Logon
HKI0171,01/08/2010 15:36:00,Logoff
HKI0171,01/11/2010 07:44:00,Logon
HKI0171,01/11/2010 15:54:00,Logoff
HKI0171,01/12/2010 07:37:00,Logon
HKI0171,01/12/2010 15:47:00,Logoff
HKI0171,01/13/2010 07:46:00,Logon
