user,date,activity
ZSB0649,01/04/2010 10:46:40,email
ZSB0649,01/04/2010 12:03:25,email
ZSB0649,01/04/2010 14:49:00,email
ZSB0649,01/04/2010 09:01:00,Logon
ZSB0649,01/04/2010 21:26:00,Logoff
ZSB0649,01/05/2010 09:22:00,Logon
ZSB0649,01/05/2010 21:07:00,Logoff
ZSB0649,01/06/2010 09:14:00,Logon
ZSB0649,01/06/2010 21:23:00,Logoff
ZSB0649,01/07/2010 09:18:00,Logon
ZSB0649,01/07/2010 21:11:00,Logoff
ZSB0649,01/08/2010 09:24:00,Logon
ZSB0649,01/08/2010 21:09:00,Logoff
ZSB0649,01/11/2010 09:06:00,Logon
ZSB0649,01/11/2010 21:17:00,Logoff
ZSB0649,01/12/2010 09:09:00,Logon
ZSB0649,01/12/2010 21:29:00,Logoff
ZSB0649,01/13/2010 09:18:00,Logon
