user,date,activity
DLH0029,01/04/2010 10:23:35,email
DLH0029,01/04/2010 11:29:02,email
DLH0029,01/04/2010 12:11:54,email
DLH0029,01/04/2010 16:58:42,email
DLH0029,01/04/2010 17:02:17,email
DLH0029,01/04/2010 17:42:04,email
DLH0029,01/04/2010 17:53:29,email
DLH0029,01/04/2010 18:14:33,email
DLH0029,01/05/2010 07:57:30,email
DLH0029,01/05/2010 09:19:10,email
DLH0029,01/04/2010 07:38:55,http
DLH0029,01/04/2010 07:37:00,Logon
DLH0029,01/04/2010 18:56:00,Logoff
DLH0029,01/05/2010 07:53:00,Logon
DLH0029,01/05/2010 18:41:00,Logoff
DLH0029,01/06/2010 07:45:00,Logon
DLH0029,01/06/2010 18:56:00,Logoff
DLH0029,01/07/2010 07:51:00,Logon
DLH0029,01/07/2010 18:45:00,Logoff
DLH0029,01/08/2010 07:53:00,Logon
DLH0029,01/08/2010 19:00:00,Logoff
DLH0029,01/11/2010 07:32:00,Logon
DLH0029,01/11/2010 18:57:00,Logoff
DLH0029,01/12/2010 07:32:00,Logon
DLH0029,01/12/2010 18:48:00,Logoff
DLH0029,01/13/2010 07:54:00,Logon
