user,date,activity
PKB0281,01/04/2010 11:01:43,email
PKB0281,01/04/2010 11:02:21,email
PKB0281,01/04/2010 11:06:59,email
PKB0281,01/04/2010 11:10:30,email
PKB0281,01/04/2010 11:24:32,email
PKB0281,01/04/2010 11:31:11,email
PKB0281,01/04/2010 11:46:26,email
PKB0281,01/04/2010 14:26:34,email
PKB0281,01/04/2010 09:10:00,Logon
PKB0281,01/04/2010 18:22:00,Logoff
PKB0281,01/05/2010 09:19:00,Logon
PKB0281,01/05/2010 18:03:00,Logoff
PKB0281,01/06/2010 09:23:00,Logon
PKB0281,01/06/2010 18:17:00,Logoff
PKB0281,01/07/2010 09:25:00,Logon
PKB0281,01/07/2010 18:05:00,Logoff
PKB0281,01/08/2010 09:27:00,Logon
PKB0281,01/08/2010 18:04:00,Logoff
PKB0281,01/11/2010 09:11:00,Logon
PKB0281,01/11/2010 18:21:00,Logoff
PKB0281,01/12/2010 09:15:00,Logon
PKB0281,01/12/2010 18:21:00,Logoff
PKB0281,01/13/2010 09:23:00,Logon
