user,date,activity
JKF0465,01/02/2010 14:39:24,email
JKF0465,01/04/2010 15:14:58,email
JKF0465,01/02/2010 08:04:20,http
JKF0465,01/02/2010 08:07:34,http
JKF0465,01/02/2010 08:12:06,http
JKF0465,01/02/2010 08:37:48,http
JKF0465,01/02/2010 09:20:04,http
JKF0465,01/02/2010 09:39:23,http
JKF0465,01/02/2010 11:04:06,http
JKF0465,01/02/2010 12:58:02,http
JKF0465,01/02/2010 13:24:59,http
JKF0465,01/02/2010 16:19:19,http
JKF0465,01/02/2010 07:56:00,Logon
JKF0465,01/02/2010 18:10:00,Logoff
JKF0465,01/04/2010 07:47:00,Logon
JKF0465,01/04/2010 18:00:00,Logoff
JKF0465,01/05/2010 08:00:00,Logon
JKF0465,01/05/2010 18:00:00,Logoff
JKF0465,01/06/2010 08:04:00,Logon
JKF0465,01/06/2010 17:59:00,Logoff
JKF0465,01/07/2010 08:01:00,Logon
JKF0465,01/07/2010 18:12:00,Logoff
JKF0465,01/08/2010 07:54:00,Logon
JKF0465,01/08/2010 18:09:00,Logoff
JKF0465,01/11/2010 07:47:00,Logon
JKF0465,01/11/2010 18:09:00,Logoff
JKF0465,01/12/2010 08:04:00,Logon
JKF0465,01/12/2010 17:56:00,Logoff
JKF0465,01/13/2010 07:49:00,Logon
