user,date,activity
PID0426,01/04/2010 09:09:36,email
PID0426,01/04/2010 09:11:37,email
PID0426,01/04/2010 09:17:36,email
PID0426,01/04/2010 09:24:23,email
PID0426,01/04/2010 09:24:53,email
PID0426,01/04/2010 09:25:24,email
PID0426,01/04/2010 09:25:46,email
PID0426,01/04/2010 09:35:30,email
PID0426,01/04/2010 15:30:20,email
PID0426,01/04/2010 07:59:00,Logon
PID0426,01/04/2010 17:04:00,Logoff
PID0426,01/05/2010 08:02:00,Logon
PID0426,01/05/2010 17:00:00,Logoff
PID0426,01/06/2010 07:52:00,Logon
PID0426,01/06/2010 16:54:00,Logoff
PID0426,01/07/2010 06:47:08,Logon
PID0426,01/07/2010 07:07:08,Logoff
PID0426,01/07/2010 08:02:00,Logon
PID0426,01/07/2010 16:48:00,Logoff
PID0426,01/08/2010 08:05:00,Logon
PID0426,01/08/2010 16:54:00,Logoff
PID0426,01/11/2010 07:54:00,Logon
PID0426,01/11/2010 08:22:40,Logon
PID0426,01/11/2010 08:28:28,Logoff
PID0426,01/11/2010 17:00:00,Logoff
PID0426,01/11/2010 20:07:16,Logon
PID0426,01/11/2010 22:38:04,Logoff
PID0426,01/12/2010 07:48:00,Logon
PID0426,01/12/2010 17:00:00,Logoff
PID0426,01/13/2010 08:12:00,Logon
