user,date,activity
UCH0519,01/04/2010 09:24:40,email
UCH0519,01/04/2010 16:34:06,email
UCH0519,01/04/2010 16:34:53,email
UCH0519,01/04/2010 08:59:00,Logon
UCH0519,01/04/2010 17:09:00,Logoff
UCH0519,01/05/2010 09:00:00,Logon
UCH0519,01/05/2010 16:58:00,Logoff
UCH0519,01/06/2010 08:46:00,Logon
UCH0519,01/06/2010 17:08:00,Logoff
UCH0519,01/07/2010 09:04:00,Logon
UCH0519,01/07/2010 16:59:00,Logoff
UCH0519,01/08/2010 09:02:00,Logon
UCH0519,01/08/2010 17:04:00,Logoff
UCH0519,01/11/2010 08:48:00,Logon
UCH0519,01/11/2010 17:07:00,Logoff
UCH0519,01/12/2010 08:45:00,Logon
UCH0519,01/12/2010 17:07:00,Logoff
UCH0519,01/13/2010 09:00:00,Logon
