user,date,activity
ERH0449,01/04/2010 15:11:51,email
ERH0449,01/04/2010 08:00:00,Logon
ERH0449,01/04/2010 18:04:00,Logoff
ERH0449,01/05/2010 08:08:00,Logon
ERH0449,01/05/2010 17:50:00,Logoff
ERH0449,01/06/2010 07:53:00,Logon
ERH0449,01/06/2010 18:12:00,Logoff
ERH0449,01/07/2010 08:09:00,Logon
ERH0449,01/07/2010 17:50:00,Logoff
ERH0449,01/08/2010 07:58:00,Logon
ERH0449,01/08/2010 17:54:00,Logoff
ERH0449,01/11/2010 07:49:00,Logon
ERH0449,01/11/2010 18:02:00,Logoff
ERH0449,01/12/2010 07:46:00,Logon
ERH0449,01/12/2010 18:09:00,Logoff
ERH0449,01/13/2010 08:11:00,Logon
