user,date,activity
VSS0154,01/04/2010 11:00:37,Connect
VSS0154,01/04/2010 11:46:08,Disconnect
VSS0154,01/05/2010 12:18:17,Connect
VSS0154,01/05/2010 13:26:57,Disconnect
VSS0154,01/05/2010 16:15:21,Connect
VSS0154,01/05/2010 16:30:41,Disconnect
VSS0154,01/05/2010 17:18:55,Connect
VSS0154,01/05/2010 17:20:49,Disconnect
VSS0154,01/06/2010 10:22:49,Connect
VSS0154,01/06/2010 10:36:48,Disconnect
VSS0154,01/06/2010 15:19:55,Connect
VSS0154,01/06/2010 15:24:35,Disconnect
VSS0154,01/07/2010 10:06:29,Connect
VSS0154,01/07/2010 10:10:54,Disconnect
VSS0154,01/08/2010 09:55:04,Connect
VSS0154,01/08/2010 10:08:01,Disconnect
VSS0154,01/08/2010 14:02:03,Connect
VSS0154,01/08/2010 14:46:15,Disconnect
VSS0154,01/11/2010 10:00:25,Connect
VSS0154,01/11/2010 11:00:34,Disconnect
VSS0154,01/12/2010 08:43:52,Connect
VSS0154,01/12/2010 09:19:39,Disconnect
VSS0154,01/12/2010 12:33:54,Connect
VSS0154,01/12/2010 13:40:31,Disconnect
VSS0154,01/13/2010 11:54:15,Connect
VSS0154,01/13/2010 12:36:39,Disconnect
VSS0154,01/04/2010 13:33:32,email
VSS0154,01/04/2010 13:37:36,email
VSS0154,01/04/2010 13:37:52,email
VSS0154,01/04/2010 14:40:04,email
VSS0154,01/04/2010 15:13:58,email
VSS0154,01/04/2010 15:18:27,email
VSS0154,01/04/2010 15:31:51,email
VSS0154,01/04/2010 17:07:15,email
VSS0154,01/04/2010 17:08:40,email
VSS0154,01/04/2010 17:11:32,email
VSS0154,01/04/2010 17:14:18,email
VSS0154,01/04/2010 11:06:38,file
VSS0154,01/04/2010 11:08:57,file
VSS0154,01/04/2010 11:13:20,file
VSS0154,01/04/2010 11:23:07,file
VSS0154,01/05/2010 12:22:13,file
VSS0154,01/05/2010 16:17:19,file
VSS0154,01/05/2010 17:20:03,file
VSS0154,01/05/2010 17:20:09,file
VSS0154,01/05/2010 17:20:18,file
VSS0154,01/07/2010 10:06:42,file
VSS0154,01/12/2010 12:48:41,file
VSS0154,01/12/2010 13:09:38,file
VSS0154,01/04/2010 08:22:00,Logon
VSS0154,01/04/2010 18:30:00,Logoff
VSS0154,01/05/2010 08:30:00,Logon
VSS0154,01/05/2010 18:30:00,Logoff
VSS0154,01/06/2010 08:27:00,Logon
VSS0154,01/06/2010 18:38:00,Logoff
VSS0154,01/07/2010 08:30:00,Logon
VSS0154,01/07/2010 18:30:00,Logoff
VSS0154,01/08/2010 08:30:00,Logon
VSS0154,01/08/2010 18:33:00,Logoff
VSS0154,01/11/2010 08:16:00,Logon
VSS0154,01/11/2010 18:36:00,Logoff
VSS0154,01/12/2010 08:20:00,Logon
VSS0154,01/12/2010 18:44:00,Logoff
VSS0154,01/13/2010 08:30:00,Logon
