user,date,activity
AOK0844,01/02/2010 19:03:15,Connect
AOK0844,01/02/2010 19:09:24,Disconnect
AOK0844,01/05/2010 09:10:29,Connect
AOK0844,01/05/2010 09:26:56,Disconnect
AOK0844,01/05/2010 10:46:05,Connect
AOK0844,01/05/2010 11:09:25,Disconnect
AOK0844,01/05/2010 16:37:35,Connect
AOK0844,01/05/2010 17:22:50,Disconnect
AOK0844,01/07/2010 13:03:38,Connect
AOK0844,01/07/2010 13:03:55,Disconnect
AOK0844,01/07/2010 13:07:24,Connect
AOK0844,01/07/2010 13:08:24,Disconnect
AOK0844,01/07/2010 13:12:43,Connect
AOK0844,01/07/2010 13:17:16,Disconnect
AOK0844,01/07/2010 13:19:01,Connect
AOK0844,01/07/2010 13:19:46,Disconnect
AOK0844,01/02/2010 19:35:49,email
AOK0844,01/03/2010 10:23:13,email
AOK0844,01/04/2010 19:26:38,email
AOK0844,01/02/2010 19:03:37,file
AOK0844,01/02/2010 19:04:41,file
AOK0844,01/02/2010 19:05:09,file
AOK0844,01/02/2010 19:05:12,file
AOK0844,01/02/2010 19:07:48,file
AOK0844,01/02/2010 19:08:14,file
AOK0844,01/02/2010 19:09:04,file
AOK0844,01/05/2010 09:11:34,file
AOK0844,01/05/2010 10:50:44,file
AOK0844,01/05/2010 10:51:03,file
AOK0844,01/05/2010 11:00:49,file
AOK0844,01/05/2010 11:08:24,file
AOK0844,01/05/2010 16:38:48,file
AOK0844,01/05/2010 16:41:38,file
AOK0844,01/07/2010 13:19:13,file
AOK0844,01/02/2010 08:43:53,http
AOK0844,01/02/2010 09:27:54,http
AOK0844,01/02/2010 09:30:43,http
AOK0844,01/02/2010 10:40:22,http
AOK0844,01/02/2010 12:58:25,http
AOK0844,01/02/2010 13:26:21,http
AOK0844,01/02/2010 15:42:59,http
AOK0844,01/02/2010 15:46:39,http
AOK0844,01/02/2010 18:56:44,http
AOK0844,01/02/2010 19:16:15,http
AOK0844,01/03/2010 09:42:50,http
AOK0844,01/03/2010 10:11:44,http
AOK0844,01/03/2010 12:35:18,http
AOK0844,01/03/2010 14:23:03,http
AOK0844,01/03/2010 14:31:37,http
AOK0844,01/03/2010 14:56:26,http
AOK0844,01/03/2010 15:39:29,http
AOK0844,01/03/2010 16:27:46,http
AOK0844,01/03/2010 17:14:30,http
AOK0844,01/03/2010 19:08:10,http
AOK0844,01/02/2010 08:20:00,Logon
AOK0844,01/02/2010 19:42:00,Logoff
AOK0844,01/03/2010 08:15:00,Logon
AOK0844,01/03/2010 13:54:45,Logon
AOK0844,01/03/2010 19:24:00,Logoff
AOK0844,01/04/2010 08:31:00,Logon
AOK0844,01/04/2010 12:19:16,Logon
AOK0844,01/04/2010 19:37:00,Logoff
AOK0844,01/05/2010 08:34:00,Logon
AOK0844,01/05/2010 12:08:55,Logon
AOK0844,01/05/2010 19:23:00,Logoff
AOK0844,01/06/2010 08:18:00,Logon
AOK0844,01/06/2010 12:21:05,Logon
AOK0844,01/06/2010 19:34:00,Logoff
AOK0844,01/07/2010 08:25:00,Logon
AOK0844,01/07/2010 18:07:07,Logon
AOK0844,01/07/2010 18:33:42,Logoff
AOK0844,01/07/2010 19:38:00,Logoff
AOK0844,01/08/2010 08:34:00,Logon
AOK0844,01/08/2010 13:51:39,Logon
AOK0844,01/08/2010 19:39:00,Logoff
AOK0844,01/09/2010 08:36:00,Logon
AOK0844,01/09/2010 13:02:16,Logon
AOK0844,01/09/2010 19:27:00,Logoff
AOK0844,01/10/2010 08:27:00,Logon
AOK0844,01/10/2010 19:31:00,Logoff
AOK0844,01/11/2010 08:35:00,Logon
AOK0844,01/11/2010 11:53:03,Logon
AOK0844,01/11/2010 19:26:00,Logoff
AOK0844,01/12/2010 08:27:00,Logon
AOK0844,01/12/2010 12:52:09,Logon
AOK0844,01/12/2010 19:27:00,Logoff
AOK0844,01/13/2010 08:19:00,Logon
