user,date,activity
MYD0978,01/04/2010 08:07:45,email
MYD0978,01/04/2010 08:57:28,email
MYD0978,01/04/2010 12:24:25,email
MYD0978,01/04/2010 12:41:24,email
MYD0978,01/04/2010 14:19:05,email
MYD0978,01/04/2010 16:34:32,email
MYD0978,01/04/2010 16:52:02,email
MYD0978,01/04/2010 17:02:38,email
MYD0978,01/04/2010 17:45:34,email
MYD0978,01/04/2010 17:49:22,email
MYD0978,01/04/2010 17:50:31,email
MYD0978,01/04/2010 07:50:00,Logon
MYD0978,01/04/2010 18:01:00,Logoff
MYD0978,01/05/2010 08:02:00,Logon
MYD0978,01/05/2010 17:55:00,Logoff
MYD0978,01/06/2010 07:51:00,Logon
MYD0978,01/06/2010 18:07:00,Logoff
MYD0978,01/07/2010 08:01:00,Logon
MYD0978,01/07/2010 17:54:00,Logoff
MYD0978,01/08/2010 08:02:00,Logon
MYD0978,01/08/2010 17:56:00,Logoff
MYD0978,01/11/2010 07:56:00,Logon
MYD0978,01/11/2010 18:12:00,Logoff
MYD0978,01/12/2010 07:46:00,Logon
MYD0978,01/12/2010 18:13:00,Logoff
MYD0978,01/13/2010 08:06:00,Logon
