user,date,activity
NAB0801,01/04/2010 08:08:36,email
NAB0801,01/04/2010 08:11:04,email
NAB0801,01/04/2010 11:38:41,email
NAB0801,01/04/2010 11:39:18,email
NAB0801,01/04/2010 11:47:48,email
NAB0801,01/04/2010 11:49:56,email
NAB0801,01/04/2010 11:55:32,email
NAB0801,01/04/2010 11:59:54,email
NAB0801,01/04/2010 08:03:00,Logon
NAB0801,01/04/2010 17:22:00,Logoff
NAB0801,01/05/2010 08:18:00,Logon
NAB0801,01/05/2010 17:19:00,Logoff
NAB0801,01/06/2010 08:13:00,Logon
NAB0801,01/06/2010 17:10:00,Logoff
NAB0801,01/07/2010 08:21:00,Logon
NAB0801,01/07/2010 17:15:00,Logoff
NAB0801,01/08/2010 08:17:00,Logon
NAB0801,01/08/2010 17:09:00,Logoff
NAB0801,01/11/2010 08:01:00,Logon
NAB0801,01/11/2010 17:21:00,Logoff
NAB0801,01/12/2010 08:01:00,Logon
NAB0801,01/12/2010 17:23:00,Logoff
NAB0801,01/13/2010 08:18:00,Logon
