user,date,activity
HJS0072,01/04/2010 14:11:54,Connect
HJS0072,01/04/2010 14:16:44,Disconnect
HJS0072,01/05/2010 08:13:49,Connect
HJS0072,01/05/2010 08:26:49,Disconnect
HJS0072,01/05/2010 17:05:43,Connect
HJS0072,01/05/2010 17:33:39,Disconnect
HJS0072,01/06/2010 14:11:20,Connect
HJS0072,01/06/2010 15:16:34,Disconnect
HJS0072,01/08/2010 09:32:27,Connect
HJS0072,01/08/2010 09:33:22,Disconnect
HJS0072,01/08/2010 16:12:09,Connect
HJS0072,01/08/2010 17:35:55,Disconnect
HJS0072,01/11/2010 09:04:38,Connect
HJS0072,01/11/2010 09:29:11,Disconnect
HJS0072,01/12/2010 09:11:21,Connect
HJS0072,01/12/2010 09:15:00,Disconnect
HJS0072,01/12/2010 10:37:53,Connect
HJS0072,01/12/2010 10:47:13,Disconnect
HJS0072,01/04/2010 18:09:45,email
HJS0072,01/04/2010 18:09:48,email
HJS0072,01/04/2010 18:09:57,email
HJS0072,01/04/2010 18:10:06,email
HJS0072,01/04/2010 18:10:19,email
HJS0072,01/04/2010 18:11:05,email
HJS0072,01/04/2010 18:11:11,email
HJS0072,01/04/2010 18:11:39,email
HJS0072,01/04/2010 18:11:52,email
HJS0072,01/05/2010 08:01:14,email
HJS0072,01/05/2010 08:01:18,email
HJS0072,01/05/2010 08:01:27,email
HJS0072,01/05/2010 08:01:29,email
HJS0072,01/05/2010 08:01:40,email
HJS0072,01/04/2010 14:12:58,file
HJS0072,01/04/2010 14:13:37,file
HJS0072,01/04/2010 14:13:53,file
HJS0072,01/04/2010 14:14:47,file
HJS0072,01/04/2010 14:14:57,file
HJS0072,01/04/2010 14:16:10,file
HJS0072,01/05/2010 08:24:43,file
HJS0072,01/05/2010 17:12:31,file
HJS0072,01/05/2010 17:26:56,file
HJS0072,01/06/2010 14:43:24,file
HJS0072,01/06/2010 15:12:24,file
HJS0072,01/08/2010 09:32:29,file
HJS0072,01/08/2010 09:32:37,file
HJS0072,01/08/2010 09:32:52,file
HJS0072,01/08/2010 09:33:12,file
HJS0072,01/08/2010 16:28:23,file
HJS0072,01/08/2010 17:00:36,file
HJS0072,01/08/2010 17:15:19,file
HJS0072,01/11/2010 09:05:10,file
HJS0072,01/11/2010 09:11:21,file
HJS0072,01/11/2010 09:12:34,file
HJS0072,01/11/2010 09:14:42,file
HJS0072,01/11/2010 09:15:05,file
HJS0072,01/11/2010 09:18:00,file
HJS0072,01/11/2010 09:20:53,file
HJS0072,01/12/2010 10:43:22,file
HJS0072,01/12/2010 10:43:42,file
HJS0072,01/12/2010 10:46:45,file
HJS0072,01/04/2010 07:50:00,Logon
HJS0072,01/04/2010 12:25:41,Logon
HJS0072,01/04/2010 18:13:00,Logoff
HJS0072,01/05/2010 08:00:00,Logon
HJS0072,01/05/2010 13:42:42,Logon
HJS0072,01/05/2010 17:57:00,Logoff
HJS0072,01/06/2010 07:55:00,Logon
HJS0072,01/06/2010 11:15:52,Logon
HJS0072,01/06/2010 11:16:54,Logoff
HJS0072,01/06/2010 12:46:20,Logon
HJS0072,01/06/2010 18:08:00,Logoff
HJS0072,01/07/2010 08:02:00,Logon
HJS0072,01/07/2010 13:06:46,Logon
HJS0072,01/07/2010 17:59:00,Logoff
HJS0072,01/08/2010 08:03:00,Logon
HJS0072,01/08/2010 11:33:21,Logon
HJS0072,01/08/2010 18:01:00,Logoff
HJS0072,01/09/2010 07:47:00,Logon
HJS0072,01/09/2010 18:00:00,Logoff
HJS0072,01/11/2010 07:55:00,Logon
HJS0072,01/11/2010 12:24:12,Logon
HJS0072,01/11/2010 18:15:00,Logoff
HJS0072,01/12/2010 08:00:00,Logon
HJS0072,01/12/2010 11:34:56,Logon
HJS0072,01/12/2010 17:59:00,Logoff
HJS0072,01/13/2010 07:45:00,Logon
