user,date,activity
KBS0874,01/04/2010 13:40:32,email
KBS0874,01/04/2010 13:45:56,email
KBS0874,01/04/2010 13:48:16,email
KBS0874,01/04/2010 13:48:34,email
KBS0874,01/04/2010 13:52:31,email
KBS0874,01/04/2010 13:58:58,email
KBS0874,01/04/2010 14:01:20,email
KBS0874,01/04/2010 14:03:48,email
KBS0874,01/04/2010 14:16:13,email
KBS0874,01/04/2010 14:17:26,email
KBS0874,01/04/2010 14:18:32,email
KBS0874,01/04/2010 14:22:01,email
KBS0874,01/04/2010 14:22:46,email
KBS0874,01/04/2010 14:26:10,email
KBS0874,01/04/2010 14:26:28,email
KBS0874,01/05/2010 08:44:39,email
KBS0874,01/05/2010 08:45:51,email
KBS0874,01/04/2010 07:42:00,Logon
KBS0874,01/04/2010 12:08:46,Logon
KBS0874,01/04/2010 17:45:00,Logoff
KBS0874,01/05/2010 07:41:00,Logon
KBS0874,01/05/2010 12:29:11,Logon
KBS0874,01/05/2010 17:43:00,Logoff
KBS0874,01/06/2010 07:42:00,Logon
KBS0874,01/06/2010 18:00:00,Logoff
KBS0874,01/07/2010 07:49:00,Logon
KBS0874,01/07/2010 13:03:42,Logon
KBS0874,01/07/2010 17:44:00,Logoff
KBS0874,01/08/2010 07:45:00,Logon
KBS0874,01/08/2010 13:26:41,Logon
KBS0874,01/08/2010 17:41:00,Logoff
KBS0874,01/11/2010 07:30:00,Logon
KBS0874,01/11/2010 13:23:07,Logon
KBS0874,01/11/2010 17:53:00,Logoff
KBS0874,01/12/2010 07:41:00,Logon
KBS0874,01/12/2010 13:33:56,Logon
KBS0874,01/12/2010 17:41:00,Logoff
KBS0874,01/13/2010 07:49:00,Logon
