user,date,activity
LJT0817,01/04/2010 08:41:56,Connect
LJT0817,01/04/2010 08:47:38,Disconnect
LJT0817,01/04/2010 13:38:47,Connect
LJT0817,01/04/2010 15:10:04,Disconnect
LJT0817,01/05/2010 14:19:12,Connect
LJT0817,01/05/2010 17:10:40,Disconnect
LJT0817,01/06/2010 15:45:27,Connect
LJT0817,01/06/2010 15:50:44,Disconnect
LJT0817,01/06/2010 17:46:58,Connect
LJT0817,01/06/2010 18:36:53,Disconnect
LJT0817,01/07/2010 08:37:27,Connect
LJT0817,01/07/2010 08:50:38,Disconnect
LJT0817,01/07/2010 08:54:46,Connect
LJT0817,01/07/2010 09:11:41,Disconnect
LJT0817,01/07/2010 12:02:48,Connect
LJT0817,01/07/2010 12:37:38,Disconnect
LJT0817,01/07/2010 14:23:42,Connect
LJT0817,01/07/2010 14:24:37,Disconnect
LJT0817,01/08/2010 17:54:00,Connect
LJT0817,01/08/2010 18:05:27,Disconnect
LJT0817,01/08/2010 19:53:26,Connect
LJT0817,01/08/2010 20:03:09,Disconnect
LJT0817,01/11/2010 17:22:39,Connect
LJT0817,01/11/2010 18:23:15,Disconnect
LJT0817,01/12/2010 14:59:12,Connect
LJT0817,01/12/2010 15:05:31,Disconnect
LJT0817,01/12/2010 17:38:02,Connect
LJT0817,01/12/2010 18:21:14,Disconnect
LJT0817,01/12/2010 19:27:19,Connect
LJT0817,01/12/2010 19:56:55,Disconnect
LJT0817,01/13/2010 08:31:14,Connect
LJT0817,01/13/2010 08:56:41,Disconnect
LJT0817,01/13/2010 08:59:02,Connect
LJT0817,01/13/2010 09:51:30,Disconnect
LJT0817,01/13/2010 10:09:46,Connect
LJT0817,01/13/2010 10:12:24,Disconnect
LJT0817,01/04/2010 17:06:13,email
LJT0817,01/04/2010 17:06:59,email
LJT0817,01/04/2010 17:11:10,email
LJT0817,01/04/2010 17:14:04,email
LJT0817,01/04/2010 17:20:06,email
LJT0817,01/04/2010 17:21:38,email
LJT0817,01/04/2010 17:24:34,email
LJT0817,01/04/2010 17:26:09,email
LJT0817,01/04/2010 17:29:43,email
LJT0817,01/05/2010 08:32:54,email
LJT0817,01/05/2010 08:37:39,email
LJT0817,01/05/2010 08:39:41,email
LJT0817,01/04/2010 08:42:22,file
LJT0817,01/04/2010 08:44:23,file
LJT0817,01/04/2010 08:44:40,file
LJT0817,01/04/2010 08:44:49,file
LJT0817,01/04/2010 08:45:03,file
LJT0817,01/04/2010 08:46:35,file
LJT0817,01/04/2010 13:40:16,file
LJT0817,01/05/2010 14:24:42,file
LJT0817,01/05/2010 14:54:06,file
LJT0817,01/05/2010 15:13:39,file
LJT0817,01/05/2010 15:51:39,file
LJT0817,01/05/2010 16:11:18,file
LJT0817,01/05/2010 16:24:15,file
LJT0817,01/05/2010 16:39:01,file
LJT0817,01/05/2010 17:06:59,file
LJT0817,01/06/2010 18:04:45,file
LJT0817,01/06/2010 18:14:17,file
LJT0817,01/07/2010 08:37:29,file
LJT0817,01/07/2010 08:59:10,file
LJT0817,01/07/2010 12:15:15,file
LJT0817,01/07/2010 12:20:00,file
LJT0817,01/07/2010 12:29:44,file
LJT0817,01/07/2010 12:30:39,file
LJT0817,01/07/2010 14:24:08,file
LJT0817,01/08/2010 17:56:25,file
LJT0817,01/08/2010 18:02:06,file
LJT0817,01/08/2010 19:56:04,file
LJT0817,01/08/2010 19:59:30,file
LJT0817,01/08/2010 20:00:46,file
LJT0817,01/08/2010 20:02:39,file
LJT0817,01/11/2010 17:52:18,file
LJT0817,01/11/2010 18:19:12,file
LJT0817,01/12/2010 15:05:00,file
LJT0817,01/04/2010 08:22:00,Logon
LJT0817,01/04/2010 20:30:00,Logoff
LJT0817,01/05/2010 08:31:00,Logon
LJT0817,01/05/2010 14:16:32,Logon
LJT0817,01/05/2010 20:27:00,Logoff
LJT0817,01/06/2010 08:33:00,Logon
LJT0817,01/06/2010 20:32:00,Logoff
LJT0817,01/07/2010 08:30:00,Logon
LJT0817,01/07/2010 11:42:14,Logon
LJT0817,01/07/2010 20:27:00,Logoff
LJT0817,01/08/2010 08:31:00,Logon
LJT0817,01/08/2010 13:50:59,Logon
LJT0817,01/08/2010 20:27:00,Logoff
LJT0817,01/11/2010 08:25:00,Logon
LJT0817,01/11/2010 17:22:48,Logon
LJT0817,01/11/2010 17:32:12,Logoff
LJT0817,01/11/2010 20:33:00,Logoff
LJT0817,01/12/2010 08:17:00,Logon
LJT0817,01/12/2010 12:28:59,Logon
LJT0817,01/12/2010 20:31:00,Logoff
LJT0817,01/13/2010 08:30:00,Logon
