user,date,activity
OQH0183,01/04/2010 12:41:56,email
OQH0183,01/04/2010 13:21:41,email
OQH0183,01/04/2010 17:30:25,email
OQH0183,01/05/2010 09:03:06,email
OQH0183,01/05/2010 09:04:06,email
OQH0183,01/04/2010 07:13:39,http
OQH0183,01/04/2010 07:43:15,http
OQH0183,01/04/2010 07:49:04,http
OQH0183,01/04/2010 07:12:00,Logon
OQH0183,01/04/2010 18:19:00,Logoff
OQH0183,01/05/2010 07:16:00,Logon
OQH0183,01/05/2010 18:15:00,Logoff
OQH0183,01/06/2010 07:18:00,Logon
OQH0183,01/06/2010 18:13:00,Logoff
OQH0183,01/07/2010 07:18:00,Logon
OQH0183,01/07/2010 18:11:00,Logoff
OQH0183,01/08/2010 07:13:00,Logon
OQH0183,01/08/2010 18:16:00,Logoff
OQH0183,01/11/2010 07:03:00,Logon
OQH0183,01/11/2010 18:30:00,Logoff
OQH0183,01/12/2010 07:04:00,Logon
OQH0183,01/12/2010 18:19:00,Logoff
OQH0183,01/13/2010 07:17:00,Logon
