user,date,activity
MCS0035,01/04/2010 08:31:55,email
MCS0035,01/04/2010 08:40:07,email
MCS0035,01/04/2010 08:50:17,email
MCS0035,01/04/2010 08:53:57,email
MCS0035,01/04/2010 09:22:00,email
MCS0035,01/04/2010 11:20:19,email
MCS0035,01/04/2010 11:36:51,email
MCS0035,01/04/2010 11:50:02,email
MCS0035,01/04/2010 12:07:27,email
MCS0035,01/04/2010 12:28:42,email
MCS0035,01/04/2010 12:58:04,email
MCS0035,01/04/2010 12:58:13,email
MCS0035,01/04/2010 13:10:03,email
MCS0035,01/04/2010 14:56:27,email
MCS0035,01/05/2010 07:54:24,email
MCS0035,01/05/2010 07:58:58,email
MCS0035,01/05/2010 08:01:08,email
MCS0035,01/05/2010 08:03:08,email
MCS0035,01/05/2010 08:07:19,email
MCS0035,01/05/2010 08:07:58,email
MCS0035,01/05/2010 08:09:31,email
MCS0035,01/05/2010 08:11:44,email
MCS0035,01/05/2010 08:14:25,email
MCS0035,01/05/2010 08:16:08,email
MCS0035,01/05/2010 08:17:17,email
MCS0035,01/05/2010 08:20:13,email
MCS0035,01/04/2010 07:44:05,http
MCS0035,01/04/2010 07:44:25,http
MCS0035,01/04/2010 07:49:20,http
MCS0035,01/04/2010 07:42:00,Logon
MCS0035,01/04/2010 15:48:00,Logoff
MCS0035,01/05/2010 07:50:00,Logon
MCS0035,01/05/2010 15:38:00,Logoff
MCS0035,01/06/2010 07:56:00,Logon
MCS0035,01/06/2010 15:51:00,Logoff
MCS0035,01/07/2010 07:51:00,Logon
MCS0035,01/07/2010 15:35:00,Logoff
MCS0035,01/08/2010 07:35:00,Logon
MCS0035,01/08/2010 15:46:00,Logoff
MCS0035,01/11/2010 07:37:00,Logon
MCS0035,01/11/2010 15:58:00,Logoff
MCS0035,01/12/2010 07:31:00,Logon
MCS0035,01/12/2010 15:53:00,Logoff
MCS0035,01/13/2010 07:55:00,Logon
