user,date,activity
SSS0345,01/04/2010 11:32:28,email
SSS0345,01/04/2010 11:34:05,email
SSS0345,01/04/2010 11:44:04,email
SSS0345,01/04/2010 07:15:42,http
SSS0345,01/04/2010 07:26:12,http
SSS0345,01/04/2010 07:33:03,http
SSS0345,01/04/2010 07:34:11,http
SSS0345,01/04/2010 07:45:37,http
SSS0345,01/04/2010 07:46:44,http
SSS0345,01/04/2010 07:14:00,Logon
SSS0345,01/04/2010 18:20:00,Logoff
SSS0345,01/05/2010 07:19:00,Logon
SSS0345,01/05/2010 18:11:00,Logoff
SSS0345,01/06/2010 07:02:00,Logon
SSS0345,01/06/2010 18:04:00,Logoff
SSS0345,01/07/2010 07:26:00,Logon
SSS0345,01/07/2010 18:04:00,Logoff
SSS0345,01/08/2010 07:22:00,Logon
SSS0345,01/08/2010 18:21:00,Logoff
SSS0345,01/11/2010 07:14:00,Logon
SSS0345,01/11/2010 18:28:00,Logoff
SSS0345,01/12/2010 07:12:00,Logon
SSS0345,01/12/2010 18:29:00,Logoff
SSS0345,01/13/2010 07:17:00,Logon
