user,date,activity
FBA0348,01/04/2010 08:46:35,email
FBA0348,01/04/2010 09:36:53,email
FBA0348,01/04/2010 10:41:43,email
FBA0348,01/04/2010 10:47:57,email
FBA0348,01/04/2010 11:25:02,email
FBA0348,01/04/2010 13:48:36,email
FBA0348,01/04/2010 13:49:08,email
FBA0348,01/04/2010 13:52:05,email
FBA0348,01/04/2010 13:54:51,email
FBA0348,01/04/2010 13:54:54,email
FBA0348,01/04/2010 13:55:05,email
FBA0348,01/04/2010 13:56:41,email
FBA0348,01/04/2010 13:56:49,email
FBA0348,01/04/2010 13:58:58,email
FBA0348,01/05/2010 08:18:44,email
FBA0348,01/05/2010 08:19:00,email
FBA0348,01/05/2010 08:20:26,email
FBA0348,01/05/2010 08:30:23,email
FBA0348,01/05/2010 08:31:34,email
FBA0348,01/05/2010 08:49:57,email
FBA0348,01/04/2010 08:15:00,Logon
FBA0348,01/04/2010 16:24:00,Logoff
FBA0348,01/05/2010 08:16:00,Logon
FBA0348,01/05/2010 16:13:00,Logoff
FBA0348,01/06/2010 08:00:00,Logon
FBA0348,01/06/2010 16:19:00,Logoff
FBA0348,01/07/2010 08:15:00,Logon
FBA0348,01/07/2010 16:13:00,Logoff
FBA0348,01/08/2010 08:03:00,Logon
FBA0348,01/08/2010 16:13:00,Logoff
FBA0348,01/11/2010 08:10:00,Logon
FBA0348,01/11/2010 16:19:00,Logoff
FBA0348,01/12/2010 08:10:00,Logon
FBA0348,01/12/2010 16:17:00,Logoff
FBA0348,01/13/2010 08:16:00,Logon
