user,date,activity
NGF0157,01/05/2010 07:56:49,Connect
NGF0157,01/05/2010 09:06:05,Disconnect
NGF0157,01/05/2010 09:58:57,Connect
NGF0157,01/05/2010 10:03:42,Disconnect
NGF0157,01/12/2010 14:35:41,Connect
NGF0157,01/12/2010 15:14:15,Disconnect
NGF0157,01/02/2010 11:19:52,email
NGF0157,01/02/2010 16:57:43,email
NGF0157,01/02/2010 16:57:55,email
NGF0157,01/02/2010 16:59:20,email
NGF0157,01/02/2010 16:59:35,email
NGF0157,01/02/2010 16:59:36,email
NGF0157,01/02/2010 16:59:40,email
NGF0157,01/02/2010 17:00:30,email
NGF0157,01/02/2010 17:01:11,email
NGF0157,01/04/2010 14:18:28,email
NGF0157,01/04/2010 14:50:33,email
NGF0157,01/04/2010 14:58:26,email
NGF0157,01/04/2010 15:19:43,email
NGF0157,01/04/2010 15:32:13,email
NGF0157,01/04/2010 16:00:12,email
NGF0157,01/04/2010 16:01:45,email
NGF0157,01/04/2010 16:06:10,email
NGF0157,01/04/2010 16:14:14,email
NGF0157,01/05/2010 07:23:03,email
NGF0157,01/05/2010 07:23:21,email
NGF0157,01/05/2010 07:23:53,email
NGF0157,01/05/2010 07:24:40,email
NGF0157,01/05/2010 08:53:04,file
NGF0157,01/05/2010 10:02:52,file
NGF0157,01/12/2010 14:38:39,file
NGF0157,01/12/2010 14:47:59,file
NGF0157,01/12/2010 14:48:54,file
NGF0157,01/12/2010 14:51:14,file
NGF0157,01/12/2010 14:58:50,file
NGF0157,01/12/2010 15:04:23,file
NGF0157,01/12/2010 15:12:38,file
NGF0157,01/02/2010 07:00:13,http
NGF0157,01/02/2010 07:03:46,http
NGF0157,01/02/2010 07:07:16,http
NGF0157,01/02/2010 07:08:31,http
NGF0157,01/02/2010 07:17:31,http
NGF0157,01/02/2010 07:20:19,http
NGF0157,01/02/2010 07:23:04,http
NGF0157,01/02/2010 07:26:24,http
NGF0157,01/02/2010 07:49:09,http
NGF0157,01/02/2010 08:08:47,http
NGF0157,01/02/2010 08:14:22,http
NGF0157,01/02/2010 08:23:44,http
NGF0157,01/02/2010 08:25:41,http
NGF0157,01/02/2010 08:25:53,http
NGF0157,01/02/2010 08:44:03,http
NGF0157,01/02/2010 08:46:53,http
NGF0157,01/02/2010 08:47:25,http
NGF0157,01/02/2010 08:52:37,http
NGF0157,01/02/2010 09:15:52,http
NGF0157,01/02/2010 09:25:29,http
NGF0157,01/02/2010 09:26:16,http
NGF0157,01/02/2010 09:26:18,http
NGF0157,01/02/2010 09:32:00,http
NGF0157,01/02/2010 09:37:18,http
NGF0157,01/02/2010 10:00:32,http
NGF0157,01/02/2010 10:04:03,http
NGF0157,01/02/2010 10:48:39,http
NGF0157,01/02/2010 11:00:41,http
NGF0157,01/02/2010 11:06:43,http
NGF0157,01/02/2010 11:08:38,http
NGF0157,01/02/2010 11:09:30,http
NGF0157,01/02/2010 11:10:09,http
NGF0157,01/02/2010 11:18:38,http
NGF0157,01/02/2010 11:29:57,http
NGF0157,01/02/2010 11:35:13,http
NGF0157,01/02/2010 11:36:14,http
NGF0157,01/02/2010 11:39:36,http
NGF0157,01/02/2010 11:47:57,http
NGF0157,01/02/2010 12:05:55,http
NGF0157,01/02/2010 12:20:27,http
NGF0157,01/02/2010 12:20:29,http
NGF0157,01/02/2010 12:27:37,http
NGF0157,01/02/2010 12:32:56,http
NGF0157,01/02/2010 12:41:27,http
NGF0157,01/02/2010 12:41:28,http
NGF0157,01/02/2010 12:46:23,http
NGF0157,01/02/2010 12:55:23,http
NGF0157,01/02/2010 12:56:29,http
NGF0157,01/02/2010 12:58:15,http
NGF0157,01/02/2010 12:59:07,http
NGF0157,01/02/2010 13:06:47,http
NGF0157,01/02/2010 13:14:18,http
NGF0157,01/02/2010 13:29:13,http
NGF0157,01/02/2010 13:33:44,http
NGF0157,01/02/2010 13:43:10,http
NGF0157,01/02/2010 14:08:27,http
NGF0157,01/02/2010 14:08:28,http
NGF0157,01/02/2010 14:11:34,http
NGF0157,01/02/2010 14:15:30,http
NGF0157,01/02/2010 14:24:09,http
NGF0157,01/02/2010 14:25:37,http
NGF0157,01/02/2010 14:50:46,http
NGF0157,01/02/2010 14:57:45,http
NGF0157,01/02/2010 15:03:47,http
NGF0157,01/02/2010 15:04:51,http
NGF0157,01/02/2010 15:05:09,http
NGF0157,01/02/2010 15:06:01,http
NGF0157,01/02/2010 15:06:21,http
NGF0157,01/02/2010 15:11:14,http
NGF0157,01/02/2010 15:14:43,http
NGF0157,01/02/2010 15:33:23,http
NGF0157,01/02/2010 15:46:48,http
NGF0157,01/02/2010 15:52:38,http
NGF0157,01/02/2010 16:01:27,http
NGF0157,01/02/2010 16:06:43,http
NGF0157,01/02/2010 16:06:44,http
NGF0157,01/02/2010 16:09:59,http
NGF0157,01/02/2010 16:10:59,http
NGF0157,01/02/2010 16:12:19,http
NGF0157,01/02/2010 16:14:57,http
NGF0157,01/02/2010 16:18:08,http
NGF0157,01/02/2010 16:18:52,http
NGF0157,01/02/2010 16:25:44,http
NGF0157,01/02/2010 16:31:52,http
NGF0157,01/02/2010 16:40:16,http
NGF0157,01/02/2010 16:53:15,http
NGF0157,01/02/2010 16:53:34,http
