user,date,activity
ATF0274,01/04/2010 15:56:12,email
ATF0274,01/04/2010 15:57:28,email
ATF0274,01/04/2010 16:01:18,email
ATF0274,01/04/2010 16:01:54,email
ATF0274,01/04/2010 16:03:26,email
ATF0274,01/04/2010 16:07:06,email
ATF0274,01/04/2010 16:09:10,email
ATF0274,01/04/2010 16:10:32,email
ATF0274,01/04/2010 07:14:00,Logon
ATF0274,01/04/2010 17:20:00,Logoff
ATF0274,01/05/2010 07:17:00,Logon
ATF0274,01/05/2010 17:13:00,Logoff
ATF0274,01/06/2010 07:04:00,Logon
ATF0274,01/06/2010 17:19:00,Logoff
ATF0274,01/07/2010 07:16:00,Logon
ATF0274,01/07/2010 17:15:00,Logoff
ATF0274,01/08/2010 07:15:00,Logon
ATF0274,01/08/2010 17:15:00,Logoff
ATF0274,01/11/2010 07:17:00,Logon
ATF0274,01/11/2010 17:20:00,Logoff
ATF0274,01/12/2010 07:15:00,Logon
ATF0274,01/12/2010 17:20:00,Logoff
ATF0274,01/13/2010 07:15:00,Logon
