user,date,activity
WXH0872,01/04/2010 09:15:26,Connect
WXH0872,01/04/2010 09:18:46,Disconnect
WXH0872,01/04/2010 10:22:29,Connect
WXH0872,01/04/2010 10:38:27,Disconnect
WXH0872,01/04/2010 11:46:11,Connect
WXH0872,01/04/2010 12:10:00,Disconnect
WXH0872,01/05/2010 09:51:41,Connect
WXH0872,01/05/2010 10:15:52,Disconnect
WXH0872,01/05/2010 10:59:44,Connect
WXH0872,01/05/2010 11:33:03,Disconnect
WXH0872,01/05/2010 16:33:11,Connect
WXH0872,01/05/2010 16:41:56,Disconnect
WXH0872,01/07/2010 09:57:53,Connect
WXH0872,01/07/2010 10:12:23,Disconnect
WXH0872,01/07/2010 12:12:54,Connect
WXH0872,01/07/2010 12:12:56,Disconnect
WXH0872,01/11/2010 15:30:10,Connect
WXH0872,01/11/2010 15:37:36,Disconnect
WXH0872,01/12/2010 08:33:21,Connect
WXH0872,01/12/2010 08:35:02,Disconnect
WXH0872,01/12/2010 09:06:21,Connect
WXH0872,01/12/2010 09:12:03,Disconnect
WXH0872,01/12/2010 11:08:36,Connect
WXH0872,01/12/2010 11:31:33,Disconnect
WXH0872,01/12/2010 15:02:29,Connect
WXH0872,01/12/2010 15:26:00,Disconnect
WXH0872,01/13/2010 10:36:39,Connect
WXH0872,01/13/2010 10:45:26,Disconnect
WXH0872,01/04/2010 07:36:14,email
WXH0872,01/04/2010 07:48:19,email
WXH0872,01/04/2010 07:55:16,email
WXH0872,01/04/2010 08:06:57,email
WXH0872,01/04/2010 08:13:17,email
WXH0872,01/04/2010 08:37:09,email
WXH0872,01/04/2010 08:50:45,email
WXH0872,01/04/2010 09:16:08,email
WXH0872,01/04/2010 09:19:18,email
WXH0872,01/04/2010 09:35:21,email
WXH0872,01/04/2010 09:39:37,email
WXH0872,01/04/2010 09:58:17,email
WXH0872,01/04/2010 09:59:10,email
WXH0872,01/04/2010 10:00:33,email
WXH0872,01/04/2010 10:17:12,email
WXH0872,01/05/2010 08:37:09,email
WXH0872,01/05/2010 08:46:22,email
WXH0872,01/05/2010 09:09:22,email
WXH0872,01/04/2010 09:16:28,file
WXH0872,01/04/2010 10:24:49,file
WXH0872,01/04/2010 11:58:25,file
WXH0872,01/04/2010 12:02:13,file
WXH0872,01/04/2010 12:03:08,file
WXH0872,01/07/2010 09:58:27,file
WXH0872,01/07/2010 12:12:56,file
WXH0872,01/07/2010 12:12:56,file
WXH0872,01/12/2010 08:34:18,file
WXH0872,01/12/2010 11:22:17,file
WXH0872,01/12/2010 11:27:18,file
WXH0872,01/12/2010 15:17:51,file
WXH0872,01/04/2010 07:41:28,http
WXH0872,01/04/2010 07:42:04,http
WXH0872,01/04/2010 07:43:22,http
WXH0872,01/04/2010 07:44:50,http
WXH0872,01/04/2010 07:45:23,http
WXH0872,01/04/2010 07:46:51,http
WXH0872,01/04/2010 07:33:00,Logon
WXH0872,01/04/2010 17:13:06,Logon
WXH0872,01/04/2010 17:14:48,Logoff
WXH0872,01/04/2010 17:52:00,Logoff
WXH0872,01/05/2010 07:50:00,Logon
WXH0872,01/05/2010 17:51:00,Logoff
WXH0872,01/06/2010 07:48:00,Logon
WXH0872,01/06/2010 17:45:00,Logoff
WXH0872,01/07/2010 07:48:00,Logon
WXH0872,01/07/2010 17:38:00,Logoff
WXH0872,01/08/2010 07:38:00,Logon
WXH0872,01/08/2010 17:38:00,Logoff
WXH0872,01/11/2010 07:45:00,Logon
WXH0872,01/11/2010 17:28:03,Logon
WXH0872,01/11/2010 17:30:09,Logoff
WXH0872,01/11/2010 17:50:00,Logoff
WXH0872,01/11/2010 22:43:17,Logon
WXH0872,01/11/2010 23:47:19,Logoff
WXH0872,01/12/2010 07:54:00,Logon
WXH0872,01/12/2010 17:58:00,Logoff
WXH0872,01/13/2010 07:52:00,Logon
