user,date,activity
CMM0487,01/04/2010 08:40:04,email
CMM0487,01/04/2010 09:54:33,email
CMM0487,01/04/2010 09:55:25,email
CMM0487,01/04/2010 10:22:09,email
CMM0487,01/04/2010 10:25:44,email
CMM0487,01/04/2010 10:33:30,email
CMM0487,01/04/2010 10:44:07,email
CMM0487,01/04/2010 10:44:56,email
CMM0487,01/04/2010 10:56:13,email
CMM0487,01/04/2010 11:16:09,email
CMM0487,01/04/2010 11:23:28,email
CMM0487,01/04/2010 11:28:54,email
CMM0487,01/04/2010 12:12:00,email
CMM0487,01/04/2010 12:17:43,email
CMM0487,01/04/2010 12:34:43,email
CMM0487,01/05/2010 08:46:18,email
CMM0487,01/04/2010 08:05:00,Logon
CMM0487,01/04/2010 17:27:00,Logoff
CMM0487,01/05/2010 08:20:00,Logon
CMM0487,01/05/2010 17:05:00,Logoff
CMM0487,01/06/2010 08:09:00,Logon
CMM0487,01/06/2010 17:19:00,Logoff
CMM0487,01/07/2010 08:23:00,Logon
CMM0487,01/07/2010 17:05:00,Logoff
CMM0487,01/08/2010 08:06:00,Logon
CMM0487,01/08/2010 17:13:00,Logoff
CMM0487,01/11/2010 08:11:00,Logon
CMM0487,01/11/2010 17:15:00,Logoff
CMM0487,01/12/2010 08:14:00,Logon
CMM0487,01/12/2010 17:26:00,Logoff
CMM0487,01/13/2010 08:16:00,Logon
