user,date,activity
TJB0302,01/04/2010 14:39:57,email
TJB0302,01/04/2010 08:56:00,Logon
TJB0302,01/04/2010 18:13:00,Logoff
TJB0302,01/05/2010 09:01:00,Logon
TJB0302,01/05/2010 18:00:00,Logoff
TJB0302,01/06/2010 08:49:00,Logon
TJB0302,01/06/2010 18:00:00,Logoff
TJB0302,01/07/2010 09:00:00,Logon
TJB0302,01/07/2010 17:59:00,Logoff
TJB0302,01/08/2010 08:56:00,Logon
TJB0302,01/08/2010 17:59:00,Logoff
TJB0302,01/11/2010 08:53:00,Logon
TJB0302,01/11/2010 18:07:00,Logoff
TJB0302,01/12/2010 08:51:00,Logon
TJB0302,01/12/2010 18:15:00,Logoff
TJB0302,01/13/2010 09:00:00,Logon
