user,date,activity
BTL0226,01/04/2010 13:52:09,email
BTL0226,01/04/2010 13:57:48,email
BTL0226,01/04/2010 13:58:08,email
BTL0226,01/04/2010 13:58:15,email
BTL0226,01/04/2010 14:18:43,email
BTL0226,01/04/2010 14:26:24,email
BTL0226,01/04/2010 14:36:45,email
BTL0226,01/04/2010 14:41:59,email
BTL0226,01/04/2010 14:50:24,email
BTL0226,01/05/2010 09:09:36,email
BTL0226,01/05/2010 09:09:57,email
BTL0226,01/05/2010 09:19:32,email
BTL0226,01/05/2010 09:21:08,email
BTL0226,01/05/2010 09:21:19,email
BTL0226,01/04/2010 07:48:00,Logon
BTL0226,01/04/2010 19:12:00,Logoff
BTL0226,01/05/2010 08:00:00,Logon
BTL0226,01/05/2010 10:56:56,Logon
BTL0226,01/05/2010 18:59:00,Logoff
BTL0226,01/06/2010 08:02:00,Logon
BTL0226,01/06/2010 19:10:00,Logoff
BTL0226,01/07/2010 08:00:00,Logon
BTL0226,01/07/2010 10:54:50,Logon
BTL0226,01/07/2010 19:00:00,Logoff
BTL0226,01/08/2010 08:01:00,Logon
BTL0226,01/08/2010 10:52:11,Logon
BTL0226,01/08/2010 19:13:00,Logoff
BTL0226,01/11/2010 07:59:00,Logon
BTL0226,01/11/2010 19:09:00,Logoff
BTL0226,01/12/2010 07:59:00,Logon
BTL0226,01/12/2010 13:02:46,Logon
BTL0226,01/12/2010 18:58:00,Logoff
BTL0226,01/13/2010 08:01:00,Logon
