user,date,activity
NCK0295,01/04/2010 10:14:51,email
NCK0295,01/04/2010 08:57:00,Logon
NCK0295,01/04/2010 18:03:00,Logoff
NCK0295,01/05/2010 09:08:00,Logon
NCK0295,01/05/2010 17:55:00,Logoff
NCK0295,01/06/2010 08:51:00,Logon
NCK0295,01/06/2010 17:55:00,Logoff
NCK0295,01/07/2010 09:05:00,Logon
NCK0295,01/07/2010 17:53:00,Logoff
NCK0295,01/08/2010 09:01:00,Logon
NCK0295,01/08/2010 17:56:00,Logoff
NCK0295,01/11/2010 08:53:00,Logon
NCK0295,01/11/2010 18:12:00,Logoff
NCK0295,01/12/2010 08:55:00,Logon
NCK0295,01/12/2010 18:00:00,Logoff
NCK0295,01/13/2010 09:03:00,Logon
