user,date,activity
SMH0291,01/02/2010 18:05:04,email
SMH0291,01/03/2010 12:19:07,email
SMH0291,01/04/2010 16:27:50,email
SMH0291,01/02/2010 09:25:30,http
SMH0291,01/02/2010 09:54:16,http
SMH0291,01/02/2010 10:13:48,http
SMH0291,01/02/2010 10:51:56,http
SMH0291,01/02/2010 11:07:15,http
SMH0291,01/02/2010 13:34:13,http
SMH0291,01/02/2010 13:40:05,http
SMH0291,01/02/2010 14:19:47,http
SMH0291,01/02/2010 16:07:03,http
SMH0291,01/02/2010 17:02:02,http
SMH0291,01/03/2010 08:47:13,http
SMH0291,01/03/2010 09:39:02,http
SMH0291,01/03/2010 09:50:29,http
SMH0291,01/03/2010 11:05:55,http
SMH0291,01/03/2010 11:06:07,http
SMH0291,01/03/2010 13:21:13,http
SMH0291,01/03/2010 16:27:20,http
SMH0291,01/03/2010 16:45:25,http
SMH0291,01/03/2010 17:30:50,http
SMH0291,01/03/2010 17:32:33,http
SMH0291,01/02/2010 08:55:00,Logon
SMH0291,01/02/2010 18:13:00,Logoff
SMH0291,01/03/2010 08:45:00,Logon
SMH0291,01/03/2010 12:10:24,Logon
SMH0291,01/03/2010 17:54:00,Logoff
SMH0291,01/04/2010 08:52:00,Logon
SMH0291,01/04/2010 17:55:00,Logoff
SMH0291,01/05/2010 09:07:00,Logon
SMH0291,01/05/2010 12:41:55,Logon
SMH0291,01/05/2010 17:51:00,Logoff
SMH0291,01/06/2010 09:05:00,Logon
SMH0291,01/06/2010 14:34:47,Logon
SMH0291,01/06/2010 18:11:00,Logoff
SMH0291,01/07/2010 08:47:00,Logon
SMH0291,01/07/2010 12:38:48,Logon
SMH0291,01/07/2010 12:47:07,Logoff
SMH0291,01/07/2010 18:05:00,Logoff
SMH0291,01/08/2010 08:54:00,Logon
SMH0291,01/08/2010 12:27:39,Logon
SMH0291,01/08/2010 18:08:00,Logoff
SMH0291,01/09/2010 09:08:00,Logon
SMH0291,01/09/2010 13:15:16,Logon
SMH0291,01/09/2010 17:58:00,Logoff
SMH0291,01/10/2010 08:54:00,Logon
SMH0291,01/10/2010 15:07:48,Logon
SMH0291,01/10/2010 15:09:53,Logoff
SMH0291,01/10/2010 18:14:00,Logoff
SMH0291,01/11/2010 09:00:00,Logon
SMH0291,01/11/2010 14:27:42,Logon
SMH0291,01/11/2010 17:53:00,Logoff
SMH0291,01/12/2010 08:47:00,Logon
SMH0291,01/12/2010 14:14:58,Logon
SMH0291,01/12/2010 16:26:03,Logon
SMH0291,01/12/2010 17:11:57,Logoff
SMH0291,01/12/2010 18:06:00,Logoff
SMH0291,01/13/2010 08:59:00,Logon
