user,date,activity
DGN0480,01/04/2010 10:45:37,email
DGN0480,01/04/2010 11:27:14,email
DGN0480,01/04/2010 14:10:26,email
DGN0480,01/04/2010 14:10:29,email
DGN0480,01/04/2010 14:10:32,email
DGN0480,01/04/2010 14:10:41,email
DGN0480,01/04/2010 14:10:42,email
DGN0480,01/04/2010 14:10:49,email
DGN0480,01/04/2010 14:10:54,email
DGN0480,01/04/2010 14:11:00,email
DGN0480,01/04/2010 14:11:03,email
DGN0480,01/04/2010 16:06:16,email
DGN0480,01/04/2010 16:20:07,email
DGN0480,01/04/2010 16:24:48,email
DGN0480,01/04/2010 16:33:57,email
DGN0480,01/05/2010 09:20:41,email
DGN0480,01/04/2010 08:07:00,Logon
DGN0480,01/04/2010 17:24:00,Logoff
DGN0480,01/05/2010 08:24:00,Logon
DGN0480,01/05/2010 17:08:00,Logoff
DGN0480,01/06/2010 08:00:00,Logon
DGN0480,01/06/2010 17:14:00,Logoff
DGN0480,01/07/2010 08:23:00,Logon
DGN0480,01/07/2010 17:12:00,Logoff
DGN0480,01/08/2010 08:16:00,Logon
DGN0480,01/08/2010 17:29:00,Logoff
DGN0480,01/11/2010 08:15:00,Logon
DGN0480,01/11/2010 17:27:00,Logoff
DGN0480,01/12/2010 08:13:00,Logon
DGN0480,01/12/2010 17:22:00,Logoff
DGN0480,01/13/2010 08:22:00,Logon
