user,date,activity
EMW0105,01/04/2010 17:35:18,email
EMW0105,01/04/2010 17:38:53,email
EMW0105,01/04/2010 17:43:13,email
EMW0105,01/04/2010 17:44:30,email
EMW0105,01/04/2010 17:49:14,email
EMW0105,01/04/2010 18:03:28,email
EMW0105,01/04/2010 18:05:42,email
EMW0105,01/04/2010 18:07:27,email
EMW0105,01/04/2010 18:11:22,email
EMW0105,01/04/2010 18:13:40,email
EMW0105,01/04/2010 09:05:00,Logon
EMW0105,01/04/2010 18:15:00,Logoff
EMW0105,01/05/2010 09:18:00,Logon
EMW0105,01/05/2010 18:11:00,Logoff
EMW0105,01/06/2010 09:11:00,Logon
EMW0105,01/06/2010 18:20:00,Logoff
EMW0105,01/07/2010 09:16:00,Logon
EMW0105,01/07/2010 18:13:00,Logoff
EMW0105,01/08/2010 09:01:00,Logon
EMW0105,01/08/2010 18:15:00,Logoff
EMW0105,01/11/2010 09:07:00,Logon
EMW0105,01/11/2010 18:15:00,Logoff
EMW0105,01/12/2010 09:04:00,Logon
EMW0105,01/12/2010 18:21:00,Logoff
EMW0105,01/13/2010 09:15:00,Logon
