user,date,activity
HWM0342,01/04/2010 11:15:59,email
HWM0342,01/04/2010 12:02:54,email
HWM0342,01/04/2010 13:26:12,email
HWM0342,01/05/2010 07:37:54,email
HWM0342,01/05/2010 08:28:02,email
HWM0342,01/04/2010 07:12:10,http
HWM0342,01/04/2010 07:12:15,http
HWM0342,01/04/2010 07:17:04,http
HWM0342,01/04/2010 07:06:00,Logon
HWM0342,01/04/2010 18:27:00,Logoff
HWM0342,01/05/2010 07:16:00,Logon
HWM0342,01/05/2010 18:15:00,Logoff
HWM0342,01/06/2010 07:00:00,Logon
HWM0342,01/06/2010 18:14:00,Logoff
HWM0342,01/07/2010 07:16:00,Logon
HWM0342,01/07/2010 18:13:00,Logoff
HWM0342,01/08/2010 07:17:00,Logon
HWM0342,01/08/2010 18:26:00,Logoff
HWM0342,01/11/2010 07:12:00,Logon
HWM0342,01/11/2010 11:00:57,Logon
HWM0342,01/11/2010 11:02:13,Logoff
HWM0342,01/11/2010 18:28:00,Logoff
HWM0342,01/12/2010 07:08:00,Logon
HWM0342,01/12/2010 18:19:00,Logoff
HWM0342,01/13/2010 07:17:00,Logon
