user,date,activity
KMS0657,01/04/2010 10:52:37,email
KMS0657,01/04/2010 10:54:44,email
KMS0657,01/04/2010 11:06:21,email
KMS0657,01/04/2010 09:14:00,Logon
KMS0657,01/04/2010 21:19:00,Logoff
KMS0657,01/05/2010 09:17:00,Logon
KMS0657,01/05/2010 21:08:00,Logoff
KMS0657,01/06/2010 09:21:00,Logon
KMS0657,01/06/2010 21:27:00,Logoff
KMS0657,01/07/2010 09:20:00,Logon
KMS0657,01/07/2010 21:13:00,Logoff
KMS0657,01/08/2010 09:09:00,Logon
KMS0657,01/08/2010 21:29:00,Logoff
KMS0657,01/11/2010 09:14:00,Logon
KMS0657,01/11/2010 21:23:00,Logoff
KMS0657,01/12/2010 09:15:00,Logon
KMS0657,01/12/2010 21:13:00,Logoff
KMS0657,01/13/2010 09:17:00,Logon
