user,date,activity
PPF0435,01/04/2010 07:58:52,email
PPF0435,01/04/2010 07:59:07,email
PPF0435,01/04/2010 07:59:21,email
PPF0435,01/04/2010 08:00:01,email
PPF0435,01/04/2010 08:01:16,email
PPF0435,01/04/2010 08:05:57,email
PPF0435,01/04/2010 15:30:41,email
PPF0435,01/04/2010 15:31:58,email
PPF0435,01/04/2010 15:34:22,email
PPF0435,01/04/2010 16:52:49,email
PPF0435,01/05/2010 09:01:36,email
PPF0435,01/05/2010 09:02:50,email
PPF0435,01/04/2010 07:57:00,Logon
PPF0435,01/04/2010 17:06:00,Logoff
PPF0435,01/05/2010 08:03:00,Logon
PPF0435,01/05/2010 16:49:00,Logoff
PPF0435,01/06/2010 08:03:00,Logon
PPF0435,01/06/2010 17:08:00,Logoff
PPF0435,01/07/2010 08:01:00,Logon
PPF0435,01/07/2010 16:59:00,Logoff
PPF0435,01/08/2010 08:09:00,Logon
PPF0435,01/08/2010 16:48:00,Logoff
PPF0435,01/11/2010 07:59:00,Logon
PPF0435,01/11/2010 17:09:00,Logoff
PPF0435,01/12/2010 07:56:00,Logon
PPF0435,01/12/2010 17:12:00,Logoff
PPF0435,01/13/2010 08:07:00,Logon
