user,date,activity
GNS0178,01/06/2010 11:17:55,Connect
GNS0178,01/06/2010 11:27:51,Disconnect
GNS0178,01/12/2010 14:18:54,Connect
GNS0178,01/12/2010 15:58:46,Disconnect
GNS0178,01/13/2010 08:09:28,Connect
GNS0178,01/13/2010 08:39:15,Disconnect
GNS0178,01/04/2010 09:54:51,email
GNS0178,01/04/2010 10:30:45,email
GNS0178,01/04/2010 10:55:37,email
GNS0178,01/04/2010 11:12:28,email
GNS0178,01/04/2010 11:17:56,email
GNS0178,01/04/2010 11:25:05,email
GNS0178,01/04/2010 11:27:26,email
GNS0178,01/04/2010 14:04:10,email
GNS0178,01/04/2010 14:23:15,email
GNS0178,01/05/2010 07:54:29,email
GNS0178,01/06/2010 11:18:01,file
GNS0178,01/06/2010 11:18:22,file
GNS0178,01/06/2010 11:18:56,file
GNS0178,01/06/2010 11:19:07,file
GNS0178,01/06/2010 11:19:17,file
GNS0178,01/06/2010 11:19:31,file
GNS0178,01/06/2010 11:19:36,file
GNS0178,01/06/2010 11:19:52,file
GNS0178,01/06/2010 11:20:17,file
GNS0178,01/06/2010 11:20:20,file
GNS0178,01/06/2010 11:20:38,file
GNS0178,01/06/2010 11:21:07,file
GNS0178,01/06/2010 11:21:34,file
GNS0178,01/06/2010 11:22:16,file
GNS0178,01/06/2010 11:23:04,file
GNS0178,01/06/2010 11:23:14,file
GNS0178,01/06/2010 11:23:19,file
GNS0178,01/06/2010 11:23:27,file
GNS0178,01/06/2010 11:23:43,file
GNS0178,01/06/2010 11:24:19,file
GNS0178,01/06/2010 11:25:00,file
GNS0178,01/06/2010 11:26:13,file
GNS0178,01/06/2010 11:27:08,file
GNS0178,01/12/2010 14:23:48,file
GNS0178,01/12/2010 14:25:59,file
GNS0178,01/12/2010 14:27:47,file
GNS0178,01/12/2010 14:29:04,file
GNS0178,01/12/2010 14:39:21,file
GNS0178,01/12/2010 14:42:00,file
GNS0178,01/12/2010 14:42:28,file
GNS0178,01/12/2010 14:53:16,file
GNS0178,01/12/2010 14:53:16,file
GNS0178,01/12/2010 14:54:59,file
GNS0178,01/12/2010 14:57:47,file
GNS0178,01/12/2010 14:58:17,file
GNS0178,01/12/2010 14:58:44,file
GNS0178,01/12/2010 15:12:39,file
GNS0178,01/12/2010 15:18:24,file
GNS0178,01/12/2010 15:21:11,file
GNS0178,01/12/2010 15:22:37,file
GNS0178,01/12/2010 15:27:24,file
GNS0178,01/12/2010 15:27:44,file
GNS0178,01/04/2010 07:13:04,http
GNS0178,01/04/2010 07:15:22,http
GNS0178,01/04/2010 07:15:57,http
GNS0178,01/04/2010 07:27:36,http
GNS0178,01/04/2010 07:27:44,http
GNS0178,01/04/2010 07:34:02,http
GNS0178,01/04/2010 07:44:11,http
GNS0178,01/04/2010 07:08:00,Logon
GNS0178,01/04/2010 12:18:05,Logon
GNS0178,01/04/2010 18:30:00,Logoff
GNS0178,01/05/2010 07:26:00,Logon
GNS0178,01/05/2010 11:12:24,Logon
GNS0178,01/05/2010 18:13:00,Logoff
GNS0178,01/06/2010 07:23:00,Logon
GNS0178,01/06/2010 11:15:10,Logon
GNS0178,01/06/2010 16:17:35,Logon
GNS0178,01/06/2010 16:24:33,Logoff
GNS0178,01/06/2010 18:26:00,Logoff
GNS0178,01/07/2010 05:54:04,Logon
GNS0178,01/07/2010 06:12:38,Logoff
GNS0178,01/07/2010 07:18:00,Logon
GNS0178,01/07/2010 12:22:00,Logon
GNS0178,01/07/2010 18:06:00,Logoff
GNS0178,01/08/2010 07:17:00,Logon
GNS0178,01/08/2010 13:16:26,Logon
GNS0178,01/08/2010 18:21:00,Logoff
GNS0178,01/11/2010 07:01:00,Logon
GNS0178,01/11/2010 18:20:00,Logoff
GNS0178,01/12/2010 07:22:00,Logon
GNS0178,01/12/2010 13:11:51,Logon
GNS0178,01/12/2010 18:24:00,Logoff
GNS0178,01/13/2010 07:26:00,Logon
