user,date,activity
CEJ0109,01/04/2010 14:29:01,Connect
CEJ0109,01/04/2010 14:44:42,Disconnect
CEJ0109,01/05/2010 10:58:45,Connect
CEJ0109,01/05/2010 11:19:29,Disconnect
CEJ0109,01/06/2010 14:51:00,Connect
CEJ0109,01/06/2010 15:12:22,Disconnect
CEJ0109,01/06/2010 16:56:51,Connect
CEJ0109,01/06/2010 17:32:46,Disconnect
CEJ0109,01/07/2010 12:26:38,Connect
CEJ0109,01/07/2010 12:42:57,Disconnect
CEJ0109,01/08/2010 16:18:12,Connect
CEJ0109,01/08/2010 16:21:05,Disconnect
CEJ0109,01/08/2010 16:50:48,Connect
CEJ0109,01/08/2010 17:06:49,Disconnect
CEJ0109,01/11/2010 11:10:48,Connect
CEJ0109,01/11/2010 11:11:07,Disconnect
CEJ0109,01/11/2010 11:12:57,Connect
CEJ0109,01/11/2010 12:24:33,Disconnect
CEJ0109,01/11/2010 13:25:09,Connect
CEJ0109,01/11/2010 14:35:49,Disconnect
CEJ0109,01/12/2010 09:57:39,Connect
CEJ0109,01/12/2010 10:24:37,Disconnect
CEJ0109,01/12/2010 14:08:18,Connect
CEJ0109,01/12/2010 14:26:48,Disconnect
CEJ0109,01/04/2010 09:33:32,email
CEJ0109,01/04/2010 10:12:18,email
CEJ0109,01/04/2010 11:04:39,email
CEJ0109,01/04/2010 11:07:28,email
CEJ0109,01/04/2010 11:17:12,email
CEJ0109,01/04/2010 11:18:58,email
CEJ0109,01/04/2010 11:19:20,email
CEJ0109,01/04/2010 11:20:04,email
CEJ0109,01/04/2010 11:30:39,email
CEJ0109,01/05/2010 09:11:25,email
CEJ0109,01/04/2010 14:29:54,file
CEJ0109,01/04/2010 14:40:58,file
CEJ0109,01/04/2010 14:41:54,file
CEJ0109,01/05/2010 11:11:32,file
CEJ0109,01/06/2010 14:54:36,file
CEJ0109,01/07/2010 12:27:26,file
CEJ0109,01/07/2010 12:28:09,file
CEJ0109,01/07/2010 12:31:57,file
CEJ0109,01/07/2010 12:36:41,file
CEJ0109,01/07/2010 12:41:14,file
CEJ0109,01/11/2010 11:10:49,file
CEJ0109,01/11/2010 11:10:52,file
CEJ0109,01/11/2010 11:11:07,file
CEJ0109,01/11/2010 11:21:26,file
CEJ0109,01/11/2010 14:19:06,file
CEJ0109,01/12/2010 10:23:31,file
CEJ0109,01/12/2010 14:14:35,file
CEJ0109,01/04/2010 09:06:00,Logon
CEJ0109,01/04/2010 18:26:00,Logoff
CEJ0109,01/05/2010 09:02:00,Logon
CEJ0109,01/05/2010 18:13:00,Logoff
CEJ0109,01/06/2010 09:01:00,Logon
CEJ0109,01/06/2010 18:15:00,Logoff
CEJ0109,01/07/2010 09:17:00,Logon
CEJ0109,01/07/2010 18:13:00,Logoff
CEJ0109,01/08/2010 09:05:00,Logon
CEJ0109,01/08/2010 18:14:00,Logoff
CEJ0109,01/11/2010 09:05:00,Logon
CEJ0109,01/11/2010 18:28:00,Logoff
CEJ0109,01/12/2010 09:05:00,Logon
CEJ0109,01/12/2010 18:21:00,Logoff
CEJ0109,01/13/2010 09:16:00,Logon
