user,date,activity
CAN0842,01/04/2010 18:00:19,email
CAN0842,01/04/2010 08:20:00,Logon
CAN0842,01/04/2010 19:42:00,Logoff
CAN0842,01/05/2010 08:23:00,Logon
CAN0842,01/05/2010 19:27:00,Logoff
CAN0842,01/06/2010 08:30:00,Logon
CAN0842,01/06/2010 19:44:00,Logoff
CAN0842,01/07/2010 08:33:00,Logon
CAN0842,01/07/2010 19:28:00,Logoff
CAN0842,01/08/2010 08:23:00,Logon
CAN0842,01/08/2010 19:27:00,Logoff
CAN0842,01/11/2010 08:28:00,Logon
CAN0842,01/11/2010 19:33:00,Logoff
CAN0842,01/12/2010 08:26:00,Logon
CAN0842,01/12/2010 19:36:00,Logoff
CAN0842,01/13/2010 08:33:00,Logon
